c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	2.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1092.71	393.9	7278.75
1092.81	393.8	7321.96
1092.91	393.7	7281.79
1093.01	393.6	7407.89
1093.11	393.5	7343
1093.21	393.4	7254.07
1093.31	393.3	7355.43
1093.41	393.2	7323.89
1093.51	393.1	7328.79
1093.61	393	7304.07
1093.71	392.9	7247.61
1093.81	392.8	7306.82
1093.91	392.7	7301.54
1094.01	392.6	7277.25
1094.11	392.5	7226.93
1094.21	392.4	7296.93
1094.31	392.3	7245.18
1094.41	392.2	7208.93
1094.51	392.1	7232.04
1094.61	392	7265.79
1094.71	391.9	7176.71
1094.81	391.8	7237.39
1094.91	391.7	7215.07
1095.01	391.6	7271.82
1095.11	391.5	7419.54
1095.21	391.4	7430.75
1095.31	391.3	7416.32
1095.41	391.2	7409.89
1095.51	391.1	7145.11
1095.61	391	7000.64
1095.71	390.9	6917.46
1095.81	390.8	6803.25
1095.91	390.7	6683.54
1096.01	390.6	6649.11
1096.11	390.5	6680.68
1096.21	390.4	6644.57
1096.31	390.3	6738.61
1096.41	390.2	6824.93
1096.51	390.1	6973.39
1096.61	390	7189.21
1096.71	389.9	7554.14
1096.81	389.8	8197.21
1096.91	389.7	8828.46
1097.01	389.6	9418.29
1097.11	389.5	9834.64
1097.21	389.4	9887.46
1097.31	389.3	9604.54
1097.41	389.2	9059.36
1097.51	389.1	8276.29
1097.61	389	7680.04
1097.71	388.9	7175.93
1097.81	388.8	6822.71
1097.91	388.7	6683.68
1098.01	388.6	6561.32
1098.11	388.5	6318.25
1098.21	388.4	6363.25
1098.31	388.3	6273.5
1098.41	388.2	6277.64
1098.51	388.1	6154.93
1098.61	388	6177.64
1098.71	387.9	6236.29
1098.81	387.8	6204.32
1098.91	387.7	6174.75
1099.01	387.6	6141.39
1099.11	387.5	6158.75
1099.21	387.4	6173.96
1099.31	387.3	6119
1099.41	387.2	6138.39
1099.51	387.1	6077.57
1099.61	387	6081.79
1099.71	386.9	6075.64
1099.81	386.8	6029.07
1099.91	386.7	6144.43
1100.01	386.6	6091.43
1100.11	386.5	6107.04
1100.21	386.4	6097.46
1100.31	386.3	6029.29
1100.41	386.2	5963.46
1100.51	386.1	5955
1100.61	386	5950.43
1100.71	385.9	5947.89
1100.81	385.8	5885.96
1100.91	385.7	5867.04
1101.01	385.6	5870.29
1101.11	385.5	5855.32
1101.21	385.4	5778.39
1101.31	385.3	5837.61
1101.41	385.2	5802.57
1101.51	385.1	5873.68
1101.61	385	5807.46
1101.71	384.9	5778.89
1101.81	384.8	5707.14
1101.91	384.7	5721.21
1102.01	384.6	5742.46
1102.11	384.5	5789.36
1102.21	384.4	5817.89
1102.31	384.3	5831.14
1102.41	384.2	5758.86
1102.51	384.1	5720.5
1102.61	384	5763.25
1102.71	383.9	5775.54
1102.81	383.8	5796.36
1102.91	383.7	5747.54
1103.01	383.6	5772.82
1103.11	383.5	5754.14
1103.21	383.4	5795.71
1103.31	383.3	5816.79
1103.41	383.2	5820.82
1103.51	383.1	5760.86
1103.61	383	5783.39
1103.71	382.9	5790.75
1103.81	382.8	5822.07
1103.91	382.7	5838.82
1104.01	382.6	5821.89
1104.11	382.5	5872.04
1104.21	382.4	5875.5
1104.31	382.3	5886.57
1104.41	382.2	5891.96
1104.51	382.1	5816.43
1104.61	382	5832
1104.71	381.9	5744.68
1104.81	381.8	5839
1104.91	381.7	5808.71
1105.01	381.6	5800.04
1105.11	381.5	5748.64
1105.21	381.4	5708.71
1105.31	381.3	5773.75
1105.41	381.2	5632.96
1105.51	381.1	5700.07
1105.61	381	5659
1105.71	380.9	5569.14
1105.81	380.8	5566.21
1105.91	380.7	5625.39
1106.01	380.6	5572.5
1106.11	380.5	5524.75
1106.21	380.4	5436.75
1106.31	380.3	5443.46
1106.41	380.2	5467.64
1106.51	380.1	5422.04
1106.61	380	5361.68
1106.71	379.9	5340.46
1106.81	379.8	5389.04
1106.91	379.7	5305
1107.01	379.6	5306.39
1107.11	379.5	5412.93
1107.21	379.4	5346.57
1107.31	379.3	5446.71
1107.41	379.2	5437.93
1107.51	379.1	5414.21
1107.61	379	5345.96
1107.71	378.9	5482
1107.81	378.8	5510.25
1107.91	378.7	5559.21
1108.01	378.6	5652.57
1108.11	378.5	5808.54
1108.21	378.4	5843.04
1108.31	378.3	5968.96
1108.41	378.2	6064.07
1108.51	378.1	6174.86
1108.61	378	6270.75
1108.71	377.9	6238.25
1108.81	377.8	6243.57
1108.91	377.7	6171.04
1109.01	377.6	6027.11
1109.11	377.5	5862.68
1109.21	377.4	5749.68
1109.31	377.3	5728.71
1109.41	377.2	5541.75
1109.51	377.1	5590.29
1109.61	377	5607.25
1109.71	376.9	5656.93
1109.81	376.8	5729.86
1109.91	376.7	5722.71
1110.01	376.6	5809.25
1110.11	376.5	5880.89
1110.21	376.4	5897.61
1110.31	376.3	6033
1110.41	376.2	6136.82
1110.51	376.1	6280.61
1110.61	376	6427.79
1110.71	375.9	6648.43
1110.81	375.8	6771.71
1110.91	375.7	6989.64
1111.01	375.6	7381.29
1111.11	375.5	7737.07
1111.21	375.4	8110.82
1111.31	375.3	8671.39
1111.41	375.2	9531.75
1111.51	375.1	10621.6
1111.61	375	12246.4
1111.71	374.9	14884.5
1111.81	374.8	18680.4
1111.91	374.7	24254.2
1112.01	374.6	32176.6
1112.11	374.5	42186.1
1112.21	374.4	52576.4
1112.31	374.3	60368.9
1112.41	374.2	62742.9
1112.51	374.1	58897.9
1112.61	374	49745.7
1112.71	373.9	38027.5
1112.81	373.8	26349.3
1112.91	373.7	17817.4
1113.01	373.6	12615.6
1113.11	373.5	9562.96
1113.21	373.4	7802.61
1113.31	373.3	6770.82
1113.41	373.2	5990.07
1113.51	373.1	5596.04
1113.61	373	5291.07
1113.71	372.9	5058.61
1113.81	372.8	4893.04
1113.91	372.7	4948.93
1114.01	372.6	4848.75
1114.11	372.5	4917.07
1114.21	372.4	5013.93
1114.31	372.3	5189.46
1114.41	372.2	5336.96
1114.51	372.1	5374.11
1114.61	372	5401.32
1114.71	371.9	5357.46
1114.81	371.8	5239.11
