c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1107.21	379.4	8591.05
1107.31	379.3	8581.64
1107.41	379.2	8759.99
1107.51	379.1	8710.29
1107.61	379	8931.42
1107.71	378.9	8879.24
1107.81	378.8	8978.66
1107.91	378.7	9210.62
1108.01	378.6	9348.86
1108.11	378.5	9492.13
1108.21	378.4	9687.36
1108.31	378.3	9878.45
1108.41	378.2	10376.9
1108.51	378.1	10618.4
1108.61	378	10688.3
1108.71	377.9	10430.9
1108.81	377.8	10173.2
1108.91	377.7	9829.09
1109.01	377.6	9507.67
1109.11	377.5	9105.88
1109.21	377.4	8832.02
1109.31	377.3	8870.53
1109.41	377.2	8896.85
1109.51	377.1	8888.31
1109.61	377	8842.52
1109.71	376.9	8918.54
1109.81	376.8	9142.76
1109.91	376.7	9145.35
1110.01	376.6	9268.69
1110.11	376.5	9450.17
1110.21	376.4	9806.75
1110.31	376.3	9913.12
1110.41	376.2	10161.2
1110.51	376.1	10388.1
1110.61	376	10653.5
1110.71	375.9	10935.8
1110.81	375.8	11254.3
1110.91	375.7	11585.5
1111.01	375.6	12087.7
1111.11	375.5	12637.9
1111.21	375.4	13338.6
1111.31	375.3	14458.7
1111.41	375.2	15631.6
1111.51	375.1	17405.3
1111.61	375	20369.3
1111.71	374.9	24532.3
1111.81	374.8	31289.3
1111.91	374.7	40993.3
1112.01	374.6	53961.4
1112.11	374.5	71105.8
1112.21	374.4	88762.8
1112.31	374.3	101539
1112.41	374.2	104345
1112.51	374.1	96857.7
1112.61	374	81078
1112.71	373.9	61264.7
1112.81	373.8	42657.7
1112.91	373.7	28906.9
1113.01	373.6	20470.2
1113.11	373.5	15598.4
1113.21	373.4	12791.1
1113.31	373.3	11021.6
1113.41	373.2	9957.68
1113.51	373.1	9360.28
1113.61	373	8764.2
1113.71	372.9	8450.79
1113.81	372.8	8345.61
1113.91	372.7	8138.35
1114.01	372.6	8243.98
1114.11	372.5	8389.1
1114.21	372.4	8584.38
1114.31	372.3	8874.36
1114.41	372.2	8963.29
1114.51	372.1	9075.16
1114.61	372	9374.92
1114.71	371.9	9023.68
1114.81	371.8	8562.01
1114.91	371.7	7951.88
1115.01	371.6	7354.89
1115.11	371.5	6825.13
1115.21	371.4	6293.74
1115.31	371.3	6078.98
1115.41	371.2	5751.61
1115.51	371.1	5619.6
1115.61	371	5570.87
1115.71	370.9	5625.02
1115.81	370.8	5802.09
1115.91	370.7	5936.81
1116.01	370.6	6024.86
1116.11	370.5	6311.06
1116.21	370.4	6415.16
1116.31	370.3	6713.96
1116.41	370.2	6969.69
1116.51	370.1	7284.93
1116.61	370	7611.28
1116.71	369.9	8167.75
1116.81	369.8	8847.34
1116.91	369.7	9237.85
1117.01	369.6	10114.1
1117.11	369.5	11130.8
1117.21	369.4	11988.7
1117.31	369.3	13601.3
1117.41	369.2	15590.8
1117.51	369.1	18422.3
1117.61	369	22698
1117.71	368.9	29182
1117.81	368.8	38217.5
1117.91	368.7	52058.9
1118.01	368.6	71093.2
1118.11	368.5	95420.5
1118.21	368.4	120453
1118.31	368.3	138671
1118.41	368.2	142665
1118.51	368.1	133041
1118.61	368	111188
1118.71	367.9	83143.3
1118.81	367.8	56230.8
1118.91	367.7	35865.7
1119.01	367.6	23437.2
1119.11	367.5	16201.2
1119.21	367.4	11992.9
1119.31	367.3	9263.05
1119.41	367.2	7579.4
1119.51	367.1	6375.8
1119.61	367	5423.45
1119.71	366.9	4769.51
1119.81	366.8	4210.75
1119.91	366.7	3837.44
1120.01	366.6	3543.31
1120.11	366.5	3298.87
1120.21	366.4	3082.19
1120.31	366.3	2981.66
1120.41	366.2	2836.32
1120.51	366.1	2619.81
1120.61	366	2503.04
1120.71	365.9	2467.85
1120.81	365.8	2322
1120.91	365.7	2169.85
1121.01	365.6	2128.21
1121.11	365.5	2142.7
1121.21	365.4	1999.53
1121.31	365.3	1956.8
1121.41	365.2	1881.73
1121.51	365.1	1826.3
1121.61	365	1807.89
1121.71	364.9	1770.81
1121.81	364.8	1731.52
1121.91	364.7	1679.54
1122.01	364.6	1707.18
1122.11	364.5	1640.61
1122.21	364.4	1599.43
1122.31	364.3	1546.38
1122.41	364.2	1504.97
1122.51	364.1	1552.71
1122.61	364	1563.19
1122.71	363.9	1524
1122.81	363.8	1540.31
1122.91	363.7	1448.34
1123.01	363.6	1396.08
1123.11	363.5	1413.31
1123.21	363.4	1352.14
1123.31	363.3	1391.36
1123.41	363.2	1391.82
1123.51	363.1	1412.32
1123.61	363	1376.15
1123.71	362.9	1345.82
1123.81	362.8	1357.31
1123.91	362.7	1378.1
1124.01	362.6	1360.29
1124.11	362.5	1340.82
1124.21	362.4	1321.28
1124.31	362.3	1322.22
1124.41	362.2	1389.52
1124.51	362.1	1349.85
1124.61	362	1314.62
1124.71	361.9	1263.58
1124.81	361.8	1269.37
1124.91	361.7	1245.47
1125.01	361.6	1233.53
1125.11	361.5	1236.91
1125.21	361.4	1214.65
1125.31	361.3	1240.66
1125.41	361.2	1230.7
1125.51	361.1	1247.49
1125.61	361	1233.94
1125.71	360.9	1236.07
1125.81	360.8	1243.94
1125.91	360.7	1215.19
1126.01	360.6	1220.18
1126.11	360.5	1195.76
1126.21	360.4	1223.83
1126.31	360.3	1198.02
1126.41	360.2	1181.67
1126.51	360.1	1189.58
1126.61	360	1209.05
1126.71	359.9	1181.63
1126.81	359.8	1217.55
1126.91	359.7	1188.76
1127.01	359.6	1216.24
1127.11	359.5	1160.45
1127.21	359.4	1165.06
1127.31	359.3	1178.33
1127.41	359.2	1162.82
