C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX322_CEC356_Au_Ag_Cu in H2_1.vms.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
561.31	925.3	12630.5
561.41	925.2	12636.5
561.51	925.1	12556.7
561.61	925	12548.3
561.71	924.9	12613.5
561.81	924.8	12656.1
561.91	924.7	12575.9
562.01	924.6	12541.1
562.11	924.5	12511.6
562.21	924.4	12544.3
562.31	924.3	12488.7
562.41	924.2	12457.9
562.51	924.1	12504.2
562.61	924	12500.9
562.71	923.9	12495
562.81	923.8	12515.6
562.91	923.7	12544
563.01	923.6	12516.5
563.11	923.5	12480
563.21	923.4	12512
563.31	923.3	12553.9
563.41	923.2	12466.1
563.51	923.1	12447.9
563.61	923	12494.4
563.71	922.9	12494.9
563.81	922.8	12417.3
563.91	922.7	12444.2
564.01	922.6	12394.2
564.11	922.5	12462.8
564.21	922.4	12469.4
564.31	922.3	12474.1
564.41	922.2	12422.9
564.51	922.1	12468.5
564.61	922	12410.2
564.71	921.9	12418.3
564.81	921.8	12407.1
564.91	921.7	12521.7
565.01	921.6	12495.2
565.11	921.5	12373.3
565.21	921.4	12329
565.31	921.3	12399.5
565.41	921.2	12430.5
565.51	921.1	12415.3
565.61	921	12363.2
565.71	920.9	12374
565.81	920.8	12417.9
565.91	920.7	12431.2
566.01	920.6	12442.4
566.11	920.5	12441.2
566.21	920.4	12375.2
566.31	920.3	12344.9
566.41	920.2	12410.8
566.51	920.1	12439
566.61	920	12428.5
