C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX322_CEC356_Au_Ag_Cu in H2_1.vms.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1368.81	117.8	11918
1368.91	117.7	11904.7
1369.01	117.6	11934.7
1369.11	117.5	11946.5
1369.21	117.4	11918.3
1369.31	117.3	11971.6
1369.41	117.2	11928.9
1369.51	117.1	11912.7
1369.61	117	11916.5
1369.71	116.9	11951.7
1369.81	116.8	11979.3
1369.91	116.7	12066.1
1370.01	116.6	11928.5
1370.11	116.5	11948.7
1370.21	116.4	12001.9
1370.31	116.3	11921.3
1370.41	116.2	11950.4
1370.51	116.1	12005.8
1370.61	116	12113.1
1370.71	115.9	12046
1370.81	115.8	11970.7
1370.91	115.7	12067.7
1371.01	115.6	12117.4
1371.11	115.5	12021.5
1371.21	115.4	12004.4
1371.31	115.3	12039.8
1371.41	115.2	12063.6
1371.51	115.1	12071.1
1371.61	115	12116.5
1371.71	114.9	12115.6
1371.81	114.8	12033.9
1371.91	114.7	12064.8
1372.01	114.6	12125.5
1372.11	114.5	12102.1
1372.21	114.4	12163.9
1372.31	114.3	12176.5
1372.41	114.2	12163.9
1372.51	114.1	12215.2
1372.61	114	12251.4
1372.71	113.9	12279.9
1372.81	113.8	12284.2
1372.91	113.7	12262.5
1373.01	113.6	12177.8
1373.11	113.5	12278.8
1373.21	113.4	12282.1
1373.31	113.3	12117.6
1373.41	113.2	12245.6
1373.51	113.1	12296.1
1373.61	113	12318.2
1373.71	112.9	12355.4
1373.81	112.8	12367.6
1373.91	112.7	12364.8
1374.01	112.6	12399.5
1374.11	112.5	12366.6
1374.21	112.4	12398.4
1374.31	112.3	12404.8
1374.41	112.2	12422.1
1374.51	112.1	12501.4
1374.61	112	12466.2
1374.71	111.9	12477
1374.81	111.8	12501.7
1374.91	111.7	12542.4
1375.01	111.6	12444.1
1375.11	111.5	12485
1375.21	111.4	12443.5
1375.31	111.3	12506.1
1375.41	111.2	12509.2
1375.51	111.1	12463.7
1375.61	111	12544.6
1375.71	110.9	12507.9
1375.81	110.8	12573.3
1375.91	110.7	12544.6
1376.01	110.6	12509.8
1376.11	110.5	12517.8
1376.21	110.4	12489.2
1376.31	110.3	12461.4
1376.41	110.2	12394.7
1376.51	110.1	12432.3
1376.61	110	12437.2
1376.71	109.9	12455.5
1376.81	109.8	12410.4
1376.91	109.7	12437.7
1377.01	109.6	12426.4
1377.11	109.5	12379.8
1377.21	109.4	12375.6
1377.31	109.3	12318.8
1377.41	109.2	12302.6
1377.51	109.1	12297.1
1377.61	109	12249.6
1377.71	108.9	12278.5
1377.81	108.8	12232.3
1377.91	108.7	12266.2
1378.01	108.6	12302
1378.11	108.5	12272.9
1378.21	108.4	12136.7
1378.31	108.3	12071.6
1378.41	108.2	12161.1
1378.51	108.1	12129.3
1378.61	108	12105.4
1378.71	107.9	12059.1
1378.81	107.8	12025.5
1378.91	107.7	11975
1379.01	107.6	11999.4
1379.11	107.5	11936.3
1379.21	107.4	11832.3
1379.31	107.3	11879
1379.41	107.2	11863
1379.51	107.1	11894.1
1379.61	107	11800.7
1379.71	106.9	11785.7
1379.81	106.8	11775.3
1379.91	106.7	11682.5
1380.01	106.6	11604.9
1380.11	106.5	11634.3
1380.21	106.4	11625.6
1380.31	106.3	11550
1380.41	106.2	11575.4
1380.51	106.1	11527.6
1380.61	106	11476.8
1380.71	105.9	11489.6
1380.81	105.8	11430.4
1380.91	105.7	11445.1
1381.01	105.6	11450.6
1381.11	105.5	11419.6
1381.21	105.4	11294.8
1381.31	105.3	11460.4
1381.41	105.2	11483.9
1381.51	105.1	11407.7
1381.61	105	11335.2
1381.71	104.9	11425.1
1381.81	104.8	11363.1
1381.91	104.7	11384.5
1382.01	104.6	11420.2
1382.11	104.5	11382.4
1382.21	104.4	11368.4
1382.31	104.3	11406.5
1382.41	104.2	11410.3
1382.51	104.1	11300.9
1382.61	104	11366.1
1382.71	103.9	11382.3
1382.81	103.8	11379.3
1382.91	103.7	11325.7
1383.01	103.6	11369.9
1383.11	103.5	11438
1383.21	103.4	11309.4
1383.31	103.3	11347.7
1383.41	103.2	11381.9
1383.51	103.1	11401.4
1383.61	103	11408.9
1383.71	102.9	11384.2
1383.81	102.8	11395
1383.91	102.7	11360.7
1384.01	102.6	11436.9
1384.11	102.5	11510.4
1384.21	102.4	11452.6
1384.31	102.3	11435.5
1384.41	102.2	11461.6
1384.51	102.1	11548
1384.61	102	11495.4
1384.71	101.9	11530.7
1384.81	101.8	11505.6
1384.91	101.7	11521.5
1385.01	101.6	11502.4
1385.11	101.5	11659.7
1385.21	101.4	11601.9
1385.31	101.3	11576.9
1385.41	101.2	11630.2
1385.51	101.1	11675.4
1385.61	101	11724.7
1385.71	100.9	11653.5
1385.81	100.8	11759.8
1385.91	100.7	11747
1386.01	100.6	11741.3
1386.11	100.5	11706.5
1386.21	100.4	11699.4
1386.31	100.3	11809.7
1386.41	100.2	11711.7
1386.51	100.1	11811.2
1386.61	100	11831.1
1386.71	99.9	11813.7
1386.81	99.8	11885.2
1386.91	99.7	11856.1
1387.01	99.6	11909.9
1387.11	99.5	11798.7
1387.21	99.4	11866
1387.31	99.3	11844.2
1387.41	99.2	11883.5
1387.51	99.1	11933
1387.61	99	11973.6
1387.71	98.9	11955.2
1387.81	98.8	11914.1
1387.91	98.7	11989.2
1388.01	98.6	11950.6
1388.11	98.5	11945.5
1388.21	98.4	12012.4
1388.31	98.3	11943.5
1388.41	98.2	11991.2
1388.51	98.1	12087
1388.61	98	11993.1
1388.71	97.9	11956
1388.81	97.8	11956.7
1388.91	97.7	12095.7
1389.01	97.6	11919.5
1389.11	97.5	11866.5
1389.21	97.4	11899
1389.31	97.3	11876.2
1389.41	97.2	11801.7
1389.51	97.1	11782.7
1389.61	97	11697.2
1389.71	96.9	11698.6
1389.81	96.8	11697.5
1389.91	96.7	11649.2
1390.01	96.6	11603.7
1390.11	96.5	11555.2
1390.21	96.4	11547.9
1390.31	96.3	11528.7
1390.41	96.2	11470.7
1390.51	96.1	11500
1390.61	96	11406.3
1390.71	95.9	11400.8
1390.81	95.8	11440.7
1390.91	95.7	11456.7
1391.01	95.6	11426.5
1391.11	95.5	11473
1391.21	95.4	11555.9
1391.31	95.3	11614.3
1391.41	95.2	11621.4
1391.51	95.1	11629.9
1391.61	95	11638.5
1391.71	94.9	11736.2
1391.81	94.8	11697.9
1391.91	94.7	11709
1392.01	94.6	11766
1392.11	94.5	11890.5
1392.21	94.4	11831.1
1392.31	94.3	11766
1392.41	94.2	11874.8
1392.51	94.1	11899.9
1392.61	94	11913.4
1392.71	93.9	11816
1392.81	93.8	11923.7
1392.91	93.7	11884
1393.01	93.6	11913.5
1393.11	93.5	11915.5
