c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au he largearea.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Au4f	BE_Au4f	CPS_Au4f
1391.31	95.3	9198.1
1391.41	95.2	9285.66
1391.51	95.1	9227.1
1391.61	95	9302.1
1391.71	94.9	9276.34
1391.81	94.8	9299.83
1391.91	94.7	9359.69
1392.01	94.6	9341.86
1392.11	94.5	9345.62
1392.21	94.4	9353.83
1392.31	94.3	9309.17
1392.41	94.2	9381.17
1392.51	94.1	9361.34
1392.61	94	9353.1
1392.71	93.9	9371.07
1392.81	93.8	9349
1392.91	93.7	9323.38
1393.01	93.6	9398.55
1393.11	93.5	9296.97
1393.21	93.4	9283.83
1393.31	93.3	9230.59
1393.41	93.2	9170.17
1393.51	93.1	9109.31
1393.61	93	9048.9
1393.71	92.9	8978.52
1393.81	92.8	8962.76
1393.91	92.7	8985.76
1394.01	92.6	8935.9
1394.11	92.5	8879.59
1394.21	92.4	8946.52
1394.31	92.3	8903.24
1394.41	92.2	8917.07
1394.51	92.1	8962.48
1394.61	92	9001.93
1394.71	91.9	9056.45
1394.81	91.8	9105.31
1394.91	91.7	9249.83
1395.01	91.6	9336.62
1395.11	91.5	9427.55
1395.21	91.4	9458.9
1395.31	91.3	9486.97
1395.41	91.2	9564.48
1395.51	91.1	9648.24
1395.61	91	9743.07
1395.71	90.9	9851
1395.81	90.8	9932.86
1395.91	90.7	10068.4
1396.01	90.6	10169
1396.11	90.5	10303.4
1396.21	90.4	10250.1
1396.31	90.3	10291
1396.41	90.2	10325.7
1396.51	90.1	10371.7
1396.61	90	10375.2
1396.71	89.9	10477.1
1396.81	89.8	10478.2
1396.91	89.7	10676.2
1397.01	89.6	10890.2
1397.11	89.5	11199.6
1397.21	89.4	11566.2
1397.31	89.3	12166.4
1397.41	89.2	12833
1397.51	89.1	13760.8
1397.61	89	14928.4
1397.71	88.9	16491.9
1397.81	88.8	18511.2
1397.91	88.7	21358.2
1398.01	88.6	25029.7
1398.11	88.5	29626.2
1398.21	88.4	35620.3
1398.31	88.3	43404.5
1398.41	88.2	53502.4
1398.51	88.1	65534.5
1398.61	88	78712.1
1398.71	87.9	91977.6
1398.81	87.8	102271
1398.91	87.7	105230
1399.01	87.6	98803.8
1399.11	87.5	84724.1
1399.21	87.4	67267.9
1399.31	87.3	50490
1399.41	87.2	37333.4
1399.51	87.1	27905.6
1399.61	87	21780.5
1399.71	86.9	17840.9
1399.81	86.8	15173.9
1399.91	86.7	13505.9
1400.01	86.6	12404.8
1400.11	86.5	11478.3
1400.21	86.4	10982.7
1400.31	86.3	10450.6
1400.41	86.2	10063
1400.51	86.1	9984.03
1400.61	86	9993.97
1400.71	85.9	10055.9
1400.81	85.8	10336.5
1400.91	85.7	10641.4
1401.01	85.6	11196.2
1401.11	85.5	11879.7
1401.21	85.4	12986.7
1401.31	85.3	14411.2
1401.41	85.2	16378
1401.51	85.1	19184.6
1401.61	85	22848.2
1401.71	84.9	27753.2
1401.81	84.8	34112.8
1401.91	84.7	42373.8
1402.01	84.6	53015.2
1402.11	84.5	66641.7
1402.21	84.4	82757.6
1402.31	84.3	100716
1402.41	84.2	117399
1402.51	84.1	129089
1402.61	84	130746
1402.71	83.9	119589
1402.81	83.8	98549
1402.91	83.7	74804.5
1403.01	83.6	53845.9
1403.11	83.5	37690
1403.21	83.4	26480.2
1403.31	83.3	19248.9
1403.41	83.2	14420.2
1403.51	83.1	11423.1
1403.61	83	9366.52
1403.71	82.9	8005.93
1403.81	82.8	7045.9
1403.91	82.7	6291.21
1404.01	82.6	5743.07
1404.11	82.5	5297.9
1404.21	82.4	4969.24
1404.31	82.3	4683
1404.41	82.2	4397.72
1404.51	82.1	4214.69
1404.61	82	4026.1
1404.71	81.9	3884.07
1404.81	81.8	3704.41
1404.91	81.7	3574.76
1405.01	81.6	3480.1
1405.11	81.5	3403.16
1405.21	81.4	3255.99
1405.31	81.3	3181.99
1405.41	81.2	3103.25
1405.51	81.1	3029.12
1405.61	81	2962.46
1405.71	80.9	2934.42
1405.81	80.8	2876.62
1405.91	80.7	2835.42
1406.01	80.6	2810.31
1406.11	80.5	2730.5
1406.21	80.4	2684.19
1406.31	80.3	2614.8
1406.41	80.2	2648.8
1406.51	80.1	2570.07
1406.61	80	2579.65
1406.71	79.9	2519.72
1406.81	79.8	2522.27
1406.91	79.7	2495.55
1407.01	79.6	2524.48
1407.11	79.5	2531.03
1407.21	79.4	2520.44
1407.31	79.3	2468.21
1407.41	79.2	2408.27
1407.51	79.1	2398.81
1407.61	79	2420.73
1407.71	78.9	2416.18
1407.81	78.8	2385.47
1407.91	78.7	2405.04
1408.01	78.6	2424.19
1408.11	78.5	2385.96
1408.21	78.4	2385.01
1408.31	78.3	2377.69
1408.41	78.2	2373.29
1408.51	78.1	2328.68
1408.61	78	2349.18
1408.71	77.9	2370.1
1408.81	77.8	2396.23
1408.91	77.7	2369.25
1409.01	77.6	2362.07
1409.11	77.5	2357.25
1409.21	77.4	2372.24
1409.31	77.3	2380.99
