c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1128.21	358.4	1430.12
1128.31	358.3	1334.84
1128.41	358.2	1371
1128.51	358.1	1356.21
1128.61	358	1311.6
1128.71	357.9	1378.75
1128.81	357.8	1371.47
1128.91	357.7	1439.31
1129.01	357.6	1365.09
1129.11	357.5	1374.99
1129.21	357.4	1423.06
1129.31	357.3	1451.74
1129.41	357.2	1379.3
1129.51	357.1	1375.89
1129.61	357	1375.48
1129.71	356.9	1410.63
1129.81	356.8	1396.19
1129.91	356.7	1474.4
1130.01	356.6	1470.27
1130.11	356.5	1381.54
1130.21	356.4	1431.11
1130.31	356.3	1372.38
1130.41	356.2	1353.69
1130.51	356.1	1418.93
1130.61	356	1363.24
1130.71	355.9	1361.89
1130.81	355.8	1400.74
1130.91	355.7	1352.82
1131.01	355.6	1338.11
1131.11	355.5	1352.54
1131.21	355.4	1349.4
1131.31	355.3	1362.31
1131.41	355.2	1360.39
1131.51	355.1	1414.64
1131.61	355	1358.79
1131.71	354.9	1344.7
1131.81	354.8	1362.5
1131.91	354.7	1430.59
1132.01	354.6	1359.43
1132.11	354.5	1371.79
1132.21	354.4	1358.77
1132.31	354.3	1388.85
1132.41	354.2	1327.26
1132.51	354.1	1323.03
1132.61	354	1326.85
1132.71	353.9	1366.18
1132.81	353.8	1359.29
1132.91	353.7	1414.61
1133.01	353.6	1359.55
1133.11	353.5	1377.11
1133.21	353.4	1356.09
1133.31	353.3	1331.1
1133.41	353.2	1382.95
1133.51	353.1	1365.86
1133.61	353	1382.14
1133.71	352.9	1382.96
1133.81	352.8	1319.65
