c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_cu n2 largearea.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	4.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
529.01	957.6	3775.71
529.11	957.5	3763.6
529.21	957.4	3840.29
529.31	957.3	3821.91
529.41	957.2	3818.13
529.51	957.1	3850.67
529.61	957	3806.78
529.71	956.9	3805.22
529.81	956.8	3763.36
529.91	956.7	3775.93
530.01	956.6	3809.98
530.11	956.5	3799.93
530.21	956.4	3777.56
530.31	956.3	3864.31
530.41	956.2	3856.56
530.51	956.1	3847.16
530.61	956	3859.93
530.71	955.9	3831.36
530.81	955.8	3838.69
530.91	955.7	3824.58
531.01	955.6	3854.8
531.11	955.5	3850.69
531.21	955.4	3854.29
531.31	955.3	3938
531.41	955.2	3900.4
531.51	955.1	3888.8
531.61	955	3917.76
531.71	954.9	3967.11
531.81	954.8	3950.02
531.91	954.7	3968.78
532.01	954.6	3984.33
532.11	954.5	4023.8
532.21	954.4	4054.13
532.31	954.3	4051.96
532.41	954.2	4082.44
532.51	954.1	4099.29
532.61	954	4154
532.71	953.9	4282.71
532.81	953.8	4376.36
532.91	953.7	4428.04
533.01	953.6	4501.36
533.11	953.5	4619.53
533.21	953.4	4713.6
533.31	953.3	4866.73
533.41	953.2	5040
533.51	953.1	5252.09
533.61	953	5421.51
533.71	952.9	5569.56
533.81	952.8	5692.8
533.91	952.7	5838.04
534.01	952.6	5891.96
534.11	952.5	5893.33
534.21	952.4	5898.4
534.31	952.3	5768.71
534.41	952.2	5588.71
534.51	952.1	5403
534.61	952	5266.29
534.71	951.9	4997.56
534.81	951.8	4854.4
534.91	951.7	4707.24
535.01	951.6	4552.16
535.11	951.5	4422.24
535.21	951.4	4353.18
535.31	951.3	4287.04
535.41	951.2	4209.33
535.51	951.1	4149.2
535.61	951	4100.29
535.71	950.9	4057.93
535.81	950.8	3975.98
535.91	950.7	3981.02
536.01	950.6	3976.87
536.11	950.5	3951.02
536.21	950.4	3930.07
536.31	950.3	3869.09
536.41	950.2	3880.73
536.51	950.1	3813.6
536.61	950	3853.6
536.71	949.9	3843.87
536.81	949.8	3854.13
536.91	949.7	3852.27
537.01	949.6	3843.64
537.11	949.5	3823.2
537.21	949.4	3843.02
537.31	949.3	3853.58
537.41	949.2	3807.56
537.51	949.1	3800.18
537.61	949	3833.44
537.71	948.9	3838.98
537.81	948.8	3807.31
537.91	948.7	3837.36
538.01	948.6	3818.64
538.11	948.5	3805.16
538.21	948.4	3771.69
538.31	948.3	3774.29
538.41	948.2	3753.76
538.51	948.1	3743.71
538.61	948	3797.73
538.71	947.9	3706.42
538.81	947.8	3748.6
538.91	947.7	3766.64
539.01	947.6	3780.09
539.11	947.5	3793.62
539.21	947.4	3864.36
539.31	947.3	3922.76
539.41	947.2	3941.4
539.51	947.1	3961.84
539.61	947	4065.73
539.71	946.9	4088.67
539.81	946.8	4131.27
539.91	946.7	4202.38
540.01	946.6	4158.13
540.11	946.5	4122.4
540.21	946.4	4150.62
540.31	946.3	4178.73
540.41	946.2	4181.73
540.51	946.1	4214.6
540.61	946	4251.22
540.71	945.9	4259.82
540.81	945.8	4270.98
540.91	945.7	4317.64
541.01	945.6	4233.82
541.11	945.5	4209.44
541.21	945.4	4083.87
541.31	945.3	3942.8
541.41	945.2	3808.78
541.51	945.1	3724.49
541.61	945	3573.6
541.71	944.9	3510.73
541.81	944.8	3447.6
541.91	944.7	3354.56
542.01	944.6	3289.87
542.11	944.5	3289.96
542.21	944.4	3247.02
542.31	944.3	3251.11
542.41	944.2	3222.16
542.51	944.1	3173.84
542.61	944	3178.2
542.71	943.9	3172.76
542.81	943.8	3152.02
542.91	943.7	3149.42
543.01	943.6	3175.67
543.11	943.5	3164.22
543.21	943.4	3107.18
543.31	943.3	3071.62
543.41	943.2	3109.2
543.51	943.1	3141.67
543.61	943	3107.64
543.71	942.9	3117.6
543.81	942.8	3076.91
543.91	942.7	3046.53
544.01	942.6	3082.4
544.11	942.5	3096.58
544.21	942.4	3088.16
544.31	942.3	3098.16
544.41	942.2	3106.24
544.51	942.1	3118.58
544.61	942	3095.98
544.71	941.9	3038.64
544.81	941.8	3047.69
544.91	941.7	3056.96
545.01	941.6	3008.11
545.11	941.5	3039.69
545.21	941.4	2998.67
545.31	941.3	2980.07
545.41	941.2	2926.8
545.51	941.1	2994.31
545.61	941	2998.71
545.71	940.9	2944.62
545.81	940.8	2953.31
545.91	940.7	2944.11
546.01	940.6	2945.58
546.11	940.5	2964.29
546.21	940.4	2966.67
546.31	940.3	2995.64
546.41	940.2	2985.38
546.51	940.1	2983.04
546.61	940	2964.58
546.71	939.9	2962.76
546.81	939.8	2940.62
546.91	939.7	2962.87
547.01	939.6	2961.98
547.11	939.5	2957.64
547.21	939.4	2981.8
547.31	939.3	2984.36
547.41	939.2	2965.67
547.51	939.1	2970.44
547.61	939	2989.8
547.71	938.9	2954.93
547.81	938.8	2955.16
547.91	938.7	2972.04
548.01	938.6	2960.56
548.11	938.5	2996.62
548.21	938.4	2993.82
548.31	938.3	2951.42
548.41	938.2	2965.4
548.51	938.1	2945.33
548.61	938	3010.11
548.71	937.9	2996.42
548.81	937.8	3014.89
548.91	937.7	3016
549.01	937.6	3059.31
549.11	937.5	3009.22
549.21	937.4	3041.4
549.31	937.3	3036.6
549.41	937.2	3009.24
549.51	937.1	3020.71
549.61	937	2996.93
549.71	936.9	3032.53
549.81	936.8	3063.58
549.91	936.7	3078.4
550.01	936.6	3081.29
550.11	936.5	3042.07
550.21	936.4	3060
550.31	936.3	3094.44
550.41	936.2	3081.87
550.51	936.1	3064.2
550.61	936	3069.89
550.71	935.9	3065.24
550.81	935.8	3078.64
550.91	935.7	3084.4
551.01	935.6	3122.87
551.11	935.5	3138.56
551.21	935.4	3124.22
551.31	935.3	3109.44
551.41	935.2	3122.02
551.51	935.1	3093.91
551.61	935	3129.2
551.71	934.9	3158.04
551.81	934.8	3164.16
551.91	934.7	3184.98
552.01	934.6	3218.53
552.11	934.5	3307.42
552.21	934.4	3305.71
552.31	934.3	3373.71
552.41	934.2	3479.53
552.51	934.1	3564.8
552.61	934	3670.29
552.71	933.9	3827.29
552.81	933.8	4007.24
552.91	933.7	4284.6
553.01	933.6	4575.38
553.11	933.5	4976.07
553.21	933.4	5532.47
553.31	933.3	6251.87
553.41	933.2	7127.87
553.51	933.1	8040.53
553.61	933	8943.27
553.71	932.9	9772.07
553.81	932.8	10363.6
553.91	932.7	10525.9
554.01	932.6	10139.6
554.11	932.5	9327.16
554.21	932.4	8362.38
554.31	932.3	7329.27
554.41	932.2	6304.02
554.51	932.1	5524.53
554.61	932	4971.29
554.71	931.9	4473.93
554.81	931.8	4058.13
554.91	931.7	3788.87
555.01	931.6	3628.8
555.11	931.5	3477.49
555.21	931.4	3315.04
555.31	931.3	3232.02
555.41	931.2	3163.09
555.51	931.1	3121.69
555.61	931	3051.13
555.71	930.9	3033.44
555.81	930.8	3000.82
555.91	930.7	2942.47
556.01	930.6	2930.38
556.11	930.5	2899.84
556.21	930.4	2876.4
556.31	930.3	2843.4
556.41	930.2	2837.4
556.51	930.1	2789.11
556.61	930	2800.11
556.71	929.9	2824.51
556.81	929.8	2805.58
556.91	929.7	2796.93
557.01	929.6	2801.33
557.11	929.5	2812.2
557.21	929.4	2810.84
557.31	929.3	2749.42
557.41	929.2	2796.47
557.51	929.1	2786.24
557.61	929	2779.87
557.71	928.9	2747
557.81	928.8	2761.42
557.91	928.7	2731.71
558.01	928.6	2744.22
558.11	928.5	2742.82
558.21	928.4	2730.96
558.31	928.3	2744.82
558.41	928.2	2748.16
558.51	928.1	2746.91
558.61	928	2767.69
558.71	927.9	2761.96
558.81	927.8	2761.33
558.91	927.7	2772.58
559.01	927.6	2756.36
559.11	927.5	2742.24
559.21	927.4	2730.22
559.31	927.3	2745.62
559.41	927.2	2704.56
