c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey
718.11	768.5	14227.8
718.61	768	14397.9
719.11	767.5	14475.1
719.61	767	14471.1
720.11	766.5	14502.9
720.61	766	14557
721.11	765.5	14704.9
721.61	765	14984.9
722.11	764.5	15040.3
722.61	764	15118.4
723.11	763.5	15099.2
723.61	763	15275.2
724.11	762.5	15301.1
724.61	762	15332.6
725.11	761.5	15216.3
725.61	761	15164.5
726.11	760.5	15109.2
726.61	760	15082.8
727.11	759.5	14898.1
727.61	759	14719
728.11	758.5	14808.5
728.61	758	14482.1
729.11	757.5	14105.1
729.61	757	14238
730.11	756.5	14018.5
730.61	756	14063.3
731.11	755.5	13917.7
731.61	755	13807.9
732.11	754.5	13791
732.61	754	13844.4
733.11	753.5	13756.3
733.61	753	13920.5
734.11	752.5	13778.3
734.61	752	13624.1
735.11	751.5	13571.6
735.61	751	13687.1
736.11	750.5	13586.9
736.61	750	13529.6
737.11	749.5	13684.6
737.61	749	13763.1
738.11	748.5	13660
738.61	748	13676.2
739.11	747.5	13728.8
739.61	747	13463.6
740.11	746.5	13374.6
740.61	746	13399.1
741.11	745.5	13727
741.61	745	13727.6
742.11	744.5	13640.2
742.61	744	13728.7
743.11	743.5	13481
743.61	743	13286.6
744.11	742.5	13376.4
744.61	742	13431.6
745.11	741.5	13507.9
745.61	741	13498.5
746.11	740.5	13486.4
746.61	740	13593.7
747.11	739.5	13392.9
747.61	739	13624.3
748.11	738.5	13349.4
748.61	738	13529.8
749.11	737.5	13486.3
749.61	737	13422.1
750.11	736.5	13378.7
750.61	736	13305.5
751.11	735.5	13576.7
751.61	735	13731.7
752.11	734.5	13781
752.61	734	13748.5
753.11	733.5	13530.4
753.61	733	13594.3
754.11	732.5	13505.4
754.61	732	13573.8
755.11	731.5	13568.7
755.61	731	13692.4
756.11	730.5	13622.2
756.61	730	13869.2
757.11	729.5	13658.8
757.61	729	13586.7
758.11	728.5	13705.2
758.61	728	13579.3
759.11	727.5	13662.8
759.61	727	13716.2
760.11	726.5	13551.5
760.61	726	13563.1
761.11	725.5	13885.2
761.61	725	13673.2
762.11	724.5	13802.5
762.61	724	13806.7
763.11	723.5	13639.5
763.61	723	13701.8
764.11	722.5	13693.2
764.61	722	13865.8
765.11	721.5	13590.9
765.61	721	13777.6
766.11	720.5	13784.4
766.61	720	13847.9
767.11	719.5	13763
767.61	719	13813.9
768.11	718.5	13777.3
768.61	718	13814.1
769.11	717.5	13783.8
769.61	717	13763.8
770.11	716.5	13803.7
770.61	716	13887.6
771.11	715.5	13796.1
771.61	715	13840.1
772.11	714.5	13736.7
772.61	714	14000.9
773.11	713.5	13935.8
773.61	713	13708.9
774.11	712.5	13798.4
774.61	712	13917.4
775.11	711.5	13930.7
775.61	711	14090
776.11	710.5	14074.3
776.61	710	14000.8
777.11	709.5	14039.2
777.61	709	13965
778.11	708.5	13940.2
778.61	708	13808.2
779.11	707.5	13855.8
779.61	707	13899.7
780.11	706.5	13951.7
780.61	706	14077.7
781.11	705.5	14041.2
781.61	705	14126
782.11	704.5	13963.8
782.61	704	13889.1
783.11	703.5	14020.8
783.61	703	13995.9
784.11	702.5	13956.5
784.61	702	14067.4
785.11	701.5	14091.9
785.61	701	14155.4
786.11	700.5	14175.9
786.61	700	14046.4
787.11	699.5	14023.8
787.61	699	14304.7
788.11	698.5	14071.7
788.61	698	14137.2
789.11	697.5	14138.1
789.61	697	14141.5
790.11	696.5	14103.6
790.61	696	14094.2
791.11	695.5	13945.3
791.61	695	14305.2
792.11	694.5	14203.6
792.61	694	14116.2
793.11	693.5	14209.9
793.61	693	14066.1
794.11	692.5	14275.2
794.61	692	14247
795.11	691.5	14217.3
795.61	691	14254.5
796.11	690.5	14290
796.61	690	14369.8
797.11	689.5	14261.4
797.61	689	14371.5
798.11	688.5	14382.4
798.61	688	14323.9
799.11	687.5	14445.4
799.61	687	14286.9
800.11	686.5	14228.8
800.61	686	14291.6
801.11	685.5	14130.1
801.61	685	14258.4
802.11	684.5	14362.9
802.61	684	14533.7
803.11	683.5	14476.4
803.61	683	14336.2
804.11	682.5	14467.3
804.61	682	14412.4
805.11	681.5	14519
805.61	681	14575.5
806.11	680.5	14464.9
806.61	680	14475.8
807.11	679.5	14570.1
807.61	679	14418.5
808.11	678.5	14613.5
808.61	678	14444.5
809.11	677.5	14601.6
809.61	677	14525.1
810.11	676.5	14619.6
810.61	676	14609
811.11	675.5	14587.5
811.61	675	14673.3
812.11	674.5	14736.3
812.61	674	14760.5
813.11	673.5	14628.6
813.61	673	14721.1
814.11	672.5	14602.8
814.61	672	14621.3
815.11	671.5	14671.5
815.61	671	14669.9
816.11	670.5	14736.3
816.61	670	14772.2
817.11	669.5	14735.2
817.61	669	14730.2
818.11	668.5	14831.3
818.61	668	14872.6
819.11	667.5	14700.7
819.61	667	14661.2
820.11	666.5	14864.8
820.61	666	14873.9
821.11	665.5	14778.4
821.61	665	14699.8
822.11	664.5	14576.9
822.61	664	14683.3
823.11	663.5	14782
823.61	663	14966.6
824.11	662.5	14852.9
824.61	662	14787.6
825.11	661.5	14820
825.61	661	14942.4
826.11	660.5	14817.6
826.61	660	14972.2
827.11	659.5	15202.9
827.61	659	14851.7
828.11	658.5	14883.2
828.61	658	14848.2
829.11	657.5	14891.1
829.61	657	14985.8
830.11	656.5	15001.2
830.61	656	14897.6
831.11	655.5	14987.3
831.61	655	14897.7
832.11	654.5	14993.5
832.61	654	15142.5
833.11	653.5	15096.2
833.61	653	15226.3
834.11	652.5	15128.9
834.61	652	15496.7
835.11	651.5	15369.4
835.61	651	15170.3
836.11	650.5	15441.4
836.61	650	15590.3
837.11	649.5	15399.5
837.61	649	15509.8
838.11	648.5	15464.7
838.61	648	15704.3
839.11	647.5	15741
839.61	647	15983.1
840.11	646.5	16001.1
840.61	646	16345.8
