c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1.5
KE_Survey	BE_Survey	CPS_Survey
649.61	837	4072.52
650.11	836.5	4015.36
650.61	836	4079.55
651.11	835.5	4159.08
651.61	835	4110.31
652.11	834.5	4081.58
652.61	834	4128.12
653.11	833.5	4122.09
653.61	833	4042.47
654.11	832.5	4138.36
654.61	832	4153.24
655.11	831.5	4139.14
655.61	831	4163.48
656.11	830.5	4078.26
656.61	830	4114.95
657.11	829.5	4252.84
657.61	829	4125.77
658.11	828.5	4132.09
658.61	828	4144.34
659.11	827.5	4243.26
659.61	827	4293.53
660.11	826.5	4274.34
660.61	826	4154.17
661.11	825.5	4175.21
661.61	825	4231.19
662.11	824.5	4241.43
662.61	824	4231.93
663.11	823.5	4215.71
663.61	823	4183.15
664.11	822.5	4243.86
664.61	822	4239.27
665.11	821.5	4260.27
665.61	821	4192.88
666.11	820.5	4133.99
666.61	820	4242.53
667.11	819.5	4239.63
667.61	819	4281.49
668.11	818.5	4350.92
668.61	818	4160.92
669.11	817.5	4237.99
669.61	817	4317.43
670.11	816.5	4283.16
670.61	816	4317.59
671.11	815.5	4335.78
671.61	815	4425.75
672.11	814.5	4278.9
672.61	814	4320.57
673.11	813.5	4326.03
673.61	813	4245.96
674.11	812.5	4340.32
674.61	812	4361.83
675.11	811.5	4320.01
675.61	811	4347.84
676.11	810.5	4366.25
676.61	810	4346.17
677.11	809.5	4369.15
677.61	809	4356.35
678.11	808.5	4334.15
678.61	808	4366.21
679.11	807.5	4381.15
679.61	807	4347.91
680.11	806.5	4304.5
680.61	806	4267.59
681.11	805.5	4345.19
681.61	805	4409.75
682.11	804.5	4454.57
682.61	804	4380.85
683.11	803.5	4389.99
683.61	803	4423.97
684.11	802.5	4421.19
684.61	802	4423.28
685.11	801.5	4400.43
685.61	801	4543.35
686.11	800.5	4497.61
686.61	800	4456.47
687.11	799.5	4351.43
687.61	799	4420.83
688.11	798.5	4439.51
688.61	798	4417.42
689.11	797.5	4449.43
689.61	797	4467.9
690.11	796.5	4450.96
690.61	796	4447.57
691.11	795.5	4479.33
691.61	795	4531.7
692.11	794.5	4505.79
692.61	794	4547.67
693.11	793.5	4551.49
693.61	793	4543.11
694.11	792.5	4533.97
694.61	792	4549.57
695.11	791.5	4611.05
695.61	791	4533.93
696.11	790.5	4557.63
696.61	790	4620.21
697.11	789.5	4643.27
697.61	789	4618.63
698.11	788.5	4563.75
698.61	788	4548.53
699.11	787.5	4581.62
699.61	787	4553.99
700.11	786.5	4558.07
700.61	786	4581.27
701.11	785.5	4521.25
701.61	785	4525.45
702.11	784.5	4581.55
702.61	784	4614.23
703.11	783.5	4629.16
703.61	783	4629.89
704.11	782.5	4584.17
704.61	782	4669.89
705.11	781.5	4628.75
705.61	781	4611.01
706.11	780.5	4574.24
706.61	780	4565.14
707.11	779.5	4603.27
707.61	779	4658.92
708.11	778.5	4596.97
708.61	778	4666.85
709.11	777.5	4675.35
709.61	777	4627.53
710.11	776.5	4710.2
710.61	776	4683.93
711.11	775.5	4661.73
711.61	775	4624
712.11	774.5	4770.07
712.61	774	4816.7
713.11	773.5	4851.72
713.61	773	4801.14
714.11	772.5	4761.67
714.61	772	4776.55
715.11	771.5	4621.29
715.61	771	4643.62
716.11	770.5	4632.91
716.61	770	4667.29
717.11	769.5	4693.77
717.61	769	4750.46
718.11	768.5	4721.51
718.61	768	4695.42
719.11	767.5	4675.21
719.61	767	4663.37
720.11	766.5	4732.73
720.61	766	4825.43
721.11	765.5	4882.27
721.61	765	4853.49
722.11	764.5	4893.13
722.61	764	4848.27
723.11	763.5	4919.3
723.61	763	4913.29
724.11	762.5	4926.37
724.61	762	4819.29
725.11	761.5	4888.45
725.61	761	4895.87
726.11	760.5	4869.75
726.61	760	4965.77
727.11	759.5	4816.1
727.61	759	4798.91
728.11	758.5	4758.55
728.61	758	4811.24
729.11	757.5	4843.4
729.61	757	4735.01
730.11	756.5	4793.07
730.61	756	4760.61
731.11	755.5	4758.07
731.61	755	4760.27
732.11	754.5	4694.17
732.61	754	4785.47
733.11	753.5	4786.03
733.61	753	4764.32
734.11	752.5	4798.37
734.61	752	4740.71
735.11	751.5	4730.52
735.61	751	4753.76
736.11	750.5	4775.22
736.61	750	4757.57
737.11	749.5	4821.39
737.61	749	4834.57
738.11	748.5	4728.05
738.61	748	4692.21
739.11	747.5	4792.06
739.61	747	4822.82
740.11	746.5	4721.46
740.61	746	4774.71
741.11	745.5	4794.73
741.61	745	4767.41
742.11	744.5	4805.95
742.61	744	4778.55
743.11	743.5	4716.37
743.61	743	4710.79
744.11	742.5	4771.51
744.61	742	4789.43
745.11	741.5	4802.72
745.61	741	4835.05
746.11	740.5	4852.32
746.61	740	4897.43
747.11	739.5	4868.95
747.61	739	4886.55
748.11	738.5	4836.06
748.61	738	4779.34
749.11	737.5	4777.51
749.61	737	4834.25
750.11	736.5	4933.35
750.61	736	4842.6
751.11	735.5	4829.67
751.61	735	4921.97
752.11	734.5	4976.29
752.61	734	4820.84
753.11	733.5	4904.55
753.61	733	4923.09
754.11	732.5	4848.7
754.61	732	4886
755.11	731.5	4886.71
755.61	731	4924.45
756.11	730.5	4899.76
756.61	730	4894.3
757.11	729.5	4851.19
757.61	729	4915.49
758.11	728.5	4973.62
758.61	728	4912.73
759.11	727.5	4968.22
759.61	727	4993.23
760.11	726.5	4983.66
760.61	726	4993.15
761.11	725.5	4983.37
761.61	725	4973.42
762.11	724.5	4972.45
762.61	724	5034.23
763.11	723.5	5001.87
763.61	723	4938.2
764.11	722.5	4936.71
764.61	722	4940.57
765.11	721.5	4964.96
765.61	721	5015.78
766.11	720.5	4959.93
766.61	720	4953.99
767.11	719.5	5027.68
767.61	719	5061.03
768.11	718.5	5140.85
768.61	718	5030.97
769.11	717.5	5071
769.61	717	5033.31
770.11	716.5	4995.15
770.61	716	5120.91
771.11	715.5	5163.21
771.61	715	5174.09
772.11	714.5	5121.74
772.61	714	5055.51
773.11	713.5	5110.75
773.61	713	5082.38
774.11	712.5	5076.29
774.61	712	5148.67
775.11	711.5	5131
775.61	711	5127.53
776.11	710.5	5114.35
776.61	710	5149
777.11	709.5	5058.09
777.61	709	5146.88
778.11	708.5	5124.2
778.61	708	5141.08
779.11	707.5	5206.02
779.61	707	5160.49
780.11	706.5	5178.26
780.61	706	5317.87
781.11	705.5	5244.27
781.61	705	5174.15
782.11	704.5	5102.57
782.61	704	5225.11
783.11	703.5	5123.43
783.61	703	5130.66
784.11	702.5	5160.51
784.61	702	5250.85
785.11	701.5	5316.11
785.61	701	5261.71
786.11	700.5	5260.07
786.61	700	5223.06
787.11	699.5	5298.69
787.61	699	5288.53
788.11	698.5	5279.04
788.61	698	5314.69
789.11	697.5	5274.98
789.61	697	5292.51
790.11	696.5	5290.92
790.61	696	5257.27
791.11	695.5	5260.15
791.61	695	5289.41
792.11	694.5	5281.77
792.61	694	5327.66
793.11	693.5	5329.97
793.61	693	5445.55
794.11	692.5	5324.72
794.61	692	5335.93
795.11	691.5	5264.31
795.61	691	5310.89
796.11	690.5	5472.57
796.61	690	5424.97
797.11	689.5	5325.61
797.61	689	5408.81
798.11	688.5	5505.19
798.61	688	5469.75
799.11	687.5	5507.43
799.61	687	5521.59
800.11	686.5	5454.16
800.61	686	5375.53
801.11	685.5	5465.71
801.61	685	5488.51
802.11	684.5	5399.32
802.61	684	5398.63
803.11	683.5	5421.71
803.61	683	5412.35
804.11	682.5	5406.63
804.61	682	5497.19
805.11	681.5	5536.01
805.61	681	5492.11
806.11	680.5	5501.95
806.61	680	5555.45
807.11	679.5	5554.81
807.61	679	5487.23
808.11	678.5	5569.98
808.61	678	5495.29
809.11	677.5	5580.34
809.61	677	5492.51
810.11	676.5	5523.53
810.61	676	5606.81
811.11	675.5	5609.04
