C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Cu2p	BE_Cu2p	CPS_Cu2p
542.11	944.5	1109.57
542.21	944.4	1099.45
542.31	944.3	1069.21
542.41	944.2	1119.48
542.51	944.1	1119.31
542.61	944	1121.93
542.71	943.9	1088.91
542.81	943.8	1080.05
542.91	943.7	1119.97
543.01	943.6	1114.46
543.11	943.5	1101.57
543.21	943.4	1089.8
543.31	943.3	1119.17
543.41	943.2	1138.18
543.51	943.1	1115.23
543.61	943	1094.92
543.71	942.9	1096.3
543.81	942.8	1110.42
543.91	942.7	1123.84
544.01	942.6	1126
544.11	942.5	1103.02
544.21	942.4	1112.1
544.31	942.3	1134.01
544.41	942.2	1118
544.51	942.1	1121.1
544.61	942	1114.45
544.71	941.9	1144.52
544.81	941.8	1161.46
544.91	941.7	1163.38
545.01	941.6	1141.44
545.11	941.5	1181.25
545.21	941.4	1159.59
545.31	941.3	1164.8
545.41	941.2	1188.98
545.51	941.1	1199.46
545.61	941	1195.68
545.71	940.9	1184.01
545.81	940.8	1172.61
545.91	940.7	1190.97
546.01	940.6	1178.52
546.11	940.5	1162.03
546.21	940.4	1169.84
546.31	940.3	1153.45
546.41	940.2	1150.06
546.51	940.1	1145.79
546.61	940	1120.7
546.71	939.9	1107.1
546.81	939.8	1096.72
546.91	939.7	1102.59
547.01	939.6	1096.03
547.11	939.5	1092.69
547.21	939.4	1092.62
547.31	939.3	1074.3
547.41	939.2	1096.85
547.51	939.1	1087.88
547.61	939	1083.06
547.71	938.9	1108.82
547.81	938.8	1098.42
547.91	938.7	1074.28
548.01	938.6	1062.97
548.11	938.5	1082.83
548.21	938.4	1079.2
548.31	938.3	1069.57
548.41	938.2	1070.41
548.51	938.1	1085.18
548.61	938	1070.16
548.71	937.9	1056.42
548.81	937.8	1069.84
548.91	937.7	1070.61
549.01	937.6	1098.47
549.11	937.5	1081.76
549.21	937.4	1104.95
549.31	937.3	1116.37
549.41	937.2	1077.91
549.51	937.1	1071.07
549.61	937	1104.25
549.71	936.9	1074.59
549.81	936.8	1064.82
549.91	936.7	1085.38
550.01	936.6	1079.26
550.11	936.5	1068.05
550.21	936.4	1101.06
550.31	936.3	1094.56
550.41	936.2	1103.91
550.51	936.1	1092.92
550.61	936	1097.47
550.71	935.9	1083.23
550.81	935.8	1101.66
550.91	935.7	1121.87
551.01	935.6	1085.8
551.11	935.5	1120.24
551.21	935.4	1118.98
551.31	935.3	1106.96
551.41	935.2	1118.04
551.51	935.1	1127.41
551.61	935	1140.57
551.71	934.9	1115.54
551.81	934.8	1139.05
551.91	934.7	1111.76
552.01	934.6	1135.69
552.11	934.5	1132.36
552.21	934.4	1137.89
552.31	934.3	1144.39
552.41	934.2	1120.84
552.51	934.1	1156.2
552.61	934	1186.23
552.71	933.9	1185.21
552.81	933.8	1203.14
552.91	933.7	1235.01
553.01	933.6	1240.87
553.11	933.5	1287.45
553.21	933.4	1308.99
553.31	933.3	1328.41
553.41	933.2	1418.56
553.51	933.1	1472.95
553.61	933	1543.33
553.71	932.9	1656.86
553.81	932.8	1750.79
553.91	932.7	1857.64
554.01	932.6	1903.23
554.11	932.5	1921.54
554.21	932.4	1861.11
554.31	932.3	1816.28
554.41	932.2	1729.32
554.51	932.1	1622.4
554.61	932	1533.23
554.71	931.9	1461.81
554.81	931.8	1376.9
554.91	931.7	1255.45
555.01	931.6	1217.39
555.11	931.5	1191.61
555.21	931.4	1170.31
555.31	931.3	1175.08
555.41	931.2	1151.63
555.51	931.1	1151.96
555.61	931	1133.69
555.71	930.9	1086.73
555.81	930.8	1088.23
555.91	930.7	1096.12
556.01	930.6	1093.76
556.11	930.5	1070.77
556.21	930.4	1069.13
556.31	930.3	1081.03
556.41	930.2	1087.78
556.51	930.1	1070.43
556.61	930	1079.73
556.71	929.9	1073.99
556.81	929.8	1054.52
556.91	929.7	1038.8
557.01	929.6	1039.27
557.11	929.5	1026.52
557.21	929.4	1058.24
557.31	929.3	1065.78
557.41	929.2	1057.35
557.51	929.1	1052.49
557.61	929	1077.98
557.71	928.9	1058.97
557.81	928.8	1044.76
557.91	928.7	1075.7
558.01	928.6	1045.87
558.11	928.5	1052.89
558.21	928.4	1040.61
558.31	928.3	1065
558.41	928.2	1090.6
558.51	928.1	1089.28
558.61	928	1057.14
558.71	927.9	1046.39
558.81	927.8	1041.04
