C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Cu2p	BE_Cu2p	CPS_Cu2p
561.21	925.4	13797.2
561.31	925.3	13726
561.41	925.2	13705.1
561.51	925.1	13707.2
561.61	925	13671.3
561.71	924.9	13788.4
561.81	924.8	13774.6
561.91	924.7	13697.5
562.01	924.6	13738.3
562.11	924.5	13693.7
562.21	924.4	13680.2
562.31	924.3	13658.7
562.41	924.2	13691.6
562.51	924.1	13706.7
562.61	924	13780.2
562.71	923.9	13639.1
562.81	923.8	13588.5
562.91	923.7	13654.2
563.01	923.6	13705.1
563.11	923.5	13735.3
563.21	923.4	13793.5
563.31	923.3	13628.1
563.41	923.2	13609.7
563.51	923.1	13637
563.61	923	13647.8
563.71	922.9	13740.3
563.81	922.8	13697.4
563.91	922.7	13640.9
564.01	922.6	13578.8
564.11	922.5	13668.9
564.21	922.4	13703.1
564.31	922.3	13702.5
564.41	922.2	13643.3
564.51	922.1	13603.1
564.61	922	13661.5
564.71	921.9	13700.6
564.81	921.8	13731.6
564.91	921.7	13673.3
565.01	921.6	13653.5
565.11	921.5	13632.4
565.21	921.4	13564.4
565.31	921.3	13729.3
565.41	921.2	13555.7
565.51	921.1	13686.7
565.61	921	13775.2
565.71	920.9	13723.8
565.81	920.8	13690.6
565.91	920.7	13650.9
566.01	920.6	13681.1
566.11	920.5	13742.7
566.21	920.4	13664.2
566.31	920.3	13695.9
566.41	920.2	13557.2
566.51	920.1	13669.3
566.61	920	13755.6
