C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1099.31	387.3	13413.5
1099.41	387.2	13488.8
1099.51	387.1	13525.9
1099.61	387	13420.7
1099.71	386.9	13389.3
1099.81	386.8	13367.4
1099.91	386.7	13333.6
1100.01	386.6	13321.5
1100.11	386.5	13361.4
1100.21	386.4	13260.4
1100.31	386.3	13203.9
1100.41	386.2	13252.8
1100.51	386.1	13106.7
1100.61	386	13227.4
1100.71	385.9	13176.2
1100.81	385.8	13038.7
1100.91	385.7	13001.1
1101.01	385.6	12974.3
1101.11	385.5	13018.9
1101.21	385.4	12984.8
1101.31	385.3	12921.5
1101.41	385.2	12882.9
1101.51	385.1	12887.7
1101.61	385	12815.3
1101.71	384.9	12772.5
1101.81	384.8	12810.3
1101.91	384.7	12745.3
1102.01	384.6	12665.4
1102.11	384.5	12762.5
1102.21	384.4	12732.4
1102.31	384.3	12755.8
1102.41	384.2	12895.9
1102.51	384.1	12738.6
1102.61	384	12680.9
1102.71	383.9	12728.3
1102.81	383.8	12756.5
1102.91	383.7	12791.5
1103.01	383.6	12772.5
1103.11	383.5	12839
1103.21	383.4	12777.6
1103.31	383.3	12825.9
1103.41	383.2	12882
1103.51	383.1	12883.1
1103.61	383	13013.3
1103.71	382.9	12852.3
1103.81	382.8	12828.8
1103.91	382.7	12939
1104.01	382.6	12933.8
1104.11	382.5	12729.7
1104.21	382.4	12787.1
1104.31	382.3	12947.1
1104.41	382.2	12897
1104.51	382.1	12804.6
1104.61	382	12821.7
1104.71	381.9	12787.1
1104.81	381.8	12751
1104.91	381.7	12786
1105.01	381.6	12733.4
1105.11	381.5	12672.7
1105.21	381.4	12637.4
1105.31	381.3	12532.2
1105.41	381.2	12506.8
1105.51	381.1	12498.7
1105.61	381	12545.7
1105.71	380.9	12434.1
1105.81	380.8	12379.5
1105.91	380.7	12416.2
1106.01	380.6	12234.2
1106.11	380.5	12181.2
1106.21	380.4	12240.5
1106.31	380.3	12099.4
1106.41	380.2	12012.6
1106.51	380.1	11948.9
1106.61	380	11970.2
1106.71	379.9	12014.9
1106.81	379.8	11964.7
1106.91	379.7	11988.6
1107.01	379.6	11942
1107.11	379.5	11980.2
1107.21	379.4	11869.1
1107.31	379.3	12004.6
1107.41	379.2	12086.4
1107.51	379.1	12045.9
1107.61	379	12163.1
1107.71	378.9	12226.8
1107.81	378.8	12202.6
1107.91	378.7	12475.9
1108.01	378.6	12657.9
1108.11	378.5	12918.5
1108.21	378.4	13065.1
1108.31	378.3	13454.1
1108.41	378.2	13848.3
1108.51	378.1	14217.2
1108.61	378	14376.2
1108.71	377.9	14487.4
1108.81	377.8	14476.9
1108.91	377.7	14198.5
1109.01	377.6	13971
1109.11	377.5	13620.1
1109.21	377.4	13269.2
1109.31	377.3	12926.3
1109.41	377.2	12767.7
1109.51	377.1	12583.3
1109.61	377	12455
1109.71	376.9	12516.9
1109.81	376.8	12608.5
1109.91	376.7	12752.6
1110.01	376.6	12846.3
1110.11	376.5	12970.4
1110.21	376.4	13181.5
1110.31	376.3	13497.4
1110.41	376.2	13712.2
1110.51	376.1	13974.9
1110.61	376	14301.1
1110.71	375.9	14813.6
1110.81	375.8	15157.1
1110.91	375.7	15685.7
1111.01	375.6	16367.5
1111.11	375.5	17276.1
1111.21	375.4	18360.5
1111.31	375.3	19602.7
1111.41	375.2	21665.9
1111.51	375.1	24508.5
1111.61	375	28695.3
1111.71	374.9	35094.6
1111.81	374.8	44604.8
1111.91	374.7	58151.7
1112.01	374.6	75929.8
1112.11	374.5	96526.6
1112.21	374.4	116877
1112.31	374.3	132056
1112.41	374.2	137178
1112.51	374.1	130046
1112.61	374	112838
1112.71	373.9	90548.2
1112.81	373.8	67587.2
1112.91	373.7	49184.1
1113.01	373.6	36585.5
1113.11	373.5	27822.6
1113.21	373.4	22147.1
1113.31	373.3	18243.2
1113.41	373.2	15548
1113.51	373.1	13888.1
1113.61	373	12563.3
1113.71	372.9	11905.5
1113.81	372.8	11517
1113.91	372.7	11323.9
1114.01	372.6	11183.4
1114.11	372.5	11252.5
1114.21	372.4	11320.4
1114.31	372.3	11669.2
1114.41	372.2	12018.3
1114.51	372.1	12313.5
1114.61	372	12428.7
1114.71	371.9	12490.8
1114.81	371.8	12340.6
1114.91	371.7	11908.9
1115.01	371.6	11311.4
1115.11	371.5	10684.7
1115.21	371.4	10140.8
1115.31	371.3	9546.63
1115.41	371.2	9153.61
1115.51	371.1	8813.84
1115.61	371	8650.77
1115.71	370.9	8609.99
1115.81	370.8	8641.44
1115.91	370.7	8652
1116.01	370.6	8793.43
1116.11	370.5	9036.99
1116.21	370.4	9159.42
1116.31	370.3	9550.71
1116.41	370.2	9966.95
1116.51	370.1	10362.7
1116.61	370	10910.3
1116.71	369.9	11441.4
1116.81	369.8	12262.2
1116.91	369.7	13074.6
1117.01	369.6	14064
1117.11	369.5	15469.2
1117.21	369.4	17123.1
1117.31	369.3	19291.5
1117.41	369.2	22170.8
1117.51	369.1	26439.9
1117.61	369	32918.8
1117.71	368.9	42087.4
1117.81	368.8	55848.6
1117.91	368.7	75192.1
1118.01	368.6	100784
1118.11	368.5	130095
1118.21	368.4	159531
1118.31	368.3	181541
1118.41	368.2	188405
1118.51	368.1	177928
1118.61	368	154292
1118.71	367.9	122566
1118.81	367.8	89988.2
1118.91	367.7	63324
1119.01	367.6	44783.5
1119.11	367.5	32203.6
1119.21	367.4	23799.8
1119.31	367.3	17858.6
1119.41	367.2	13629.9
1119.51	367.1	10807.3
1119.61	367	9015.76
1119.71	366.9	7643.75
1119.81	366.8	6651.07
1119.91	366.7	5982.95
1120.01	366.6	5410.13
1120.11	366.5	4982.65
1120.21	366.4	4696.85
1120.31	366.3	4351.06
1120.41	366.2	4073.39
1120.51	366.1	3900.61
1120.61	366	3703.03
1120.71	365.9	3531.75
1120.81	365.8	3410.86
1120.91	365.7	3268.45
1121.01	365.6	3178.43
1121.11	365.5	3121.12
1121.21	365.4	3003.25
1121.31	365.3	2905.54
1121.41	365.2	2826.4
1121.51	365.1	2802.01
1121.61	365	2711.3
1121.71	364.9	2615.36
1121.81	364.8	2557.97
1121.91	364.7	2498.98
1122.01	364.6	2455.7
1122.11	364.5	2438.28
1122.21	364.4	2391.6
1122.31	364.3	2399.6
1122.41	364.2	2342.87
1122.51	364.1	2259.42
1122.61	364	2230.75
1122.71	363.9	2273.17
1122.81	363.8	2244.74
1122.91	363.7	2162.71
1123.01	363.6	2195.85
1123.11	363.5	2166.34
1123.21	363.4	2154.7
1123.31	363.3	2105.48
1123.41	363.2	2086.99
1123.51	363.1	2125.63
1123.61	363	2094.03
1123.71	362.9	2032.52
1123.81	362.8	2055.35
1123.91	362.7	2089.91
1124.01	362.6	2087.45
1124.11	362.5	2051.55
1124.21	362.4	2031.25
1124.31	362.3	2022.55
1124.41	362.2	2004.98
1124.51	362.1	1993.06
1124.61	362	1967.18
1124.71	361.9	1934.07
1124.81	361.8	1948.63
1124.91	361.7	1921.07
1125.01	361.6	1875.19
1125.11	361.5	1922.62
1125.21	361.4	1897.32
1125.31	361.3	1866.72
1125.41	361.2	1861.13
1125.51	361.1	1891.74
1125.61	361	1874.08
1125.71	360.9	1890.93
1125.81	360.8	1842.94
1125.91	360.7	1825.9
1126.01	360.6	1847.46
1126.11	360.5	1860.85
1126.21	360.4	1857.19
1126.31	360.3	1851.06
1126.41	360.2	1848.66
1126.51	360.1	1820.22
1126.61	360	1858.19
1126.71	359.9	1853.57
1126.81	359.8	1818.09
1126.91	359.7	1828.08
1127.01	359.6	1820.76
1127.11	359.5	1838.09
1127.21	359.4	1813.68
1127.31	359.3	1791.92
1127.41	359.2	1842.33
1127.51	359.1	1851.28
1127.61	359	1817.79
1127.71	358.9	1777.4
1127.81	358.8	1782.53
1127.91	358.7	1823.06
1128.01	358.6	1805.07
1128.11	358.5	1807.6
1128.21	358.4	1815.63
1128.31	358.3	1802.89
1128.41	358.2	1809.12
1128.51	358.1	1807.97
1128.61	358	1790.48
1128.71	357.9	1821.86
1128.81	357.8	1804.86
1128.91	357.7	1767.41
1129.01	357.6	1773.64
1129.11	357.5	1806.63
1129.21	357.4	1820.96
1129.31	357.3	1824.65
1129.41	357.2	1806.61
1129.51	357.1	1784.44
1129.61	357	1783.74
1129.71	356.9	1809.96
1129.81	356.8	1774.71
1129.91	356.7	1732.3
1130.01	356.6	1772.67
1130.11	356.5	1797.88
1130.21	356.4	1744.61
1130.31	356.3	1737.49
1130.41	356.2	1751.97
1130.51	356.1	1739.44
1130.61	356	1769.56
1130.71	355.9	1794.26
1130.81	355.8	1763.14
1130.91	355.7	1743.32
1131.01	355.6	1759.67
1131.11	355.5	1737.58
1131.21	355.4	1748.69
1131.31	355.3	1775.14
1131.41	355.2	1774.91
1131.51	355.1	1763.51
1131.61	355	1760.1
1131.71	354.9	1764.29
1131.81	354.8	1782.65
1131.91	354.7	1753.15
1132.01	354.6	1772.24
1132.11	354.5	1755.33
1132.21	354.4	1801.37
1132.31	354.3	1754.03
1132.41	354.2	1764.46
1132.51	354.1	1768.6
1132.61	354	1748.8
1132.71	353.9	1760.11
1132.81	353.8	1764.35
1132.91	353.7	1780.13
1133.01	353.6	1747.84
1133.11	353.5	1745.92
1133.21	353.4	1777.32
1133.31	353.3	1777.49
1133.41	353.2	1779.09
1133.51	353.1	1746.64
1133.61	353	1730.79
1133.71	352.9	1754.73
1133.81	352.8	1735.94
1133.91	352.7	1734.29
1134.01	352.6	1724.93
1134.11	352.5	1744.22
1134.21	352.4	1771.98
1134.31	352.3	1746.63
1134.41	352.2	1745.38
