C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
537.91	948.7	5012.67
538.01	948.6	5059.19
538.11	948.5	4986.34
538.21	948.4	4953.49
538.31	948.3	4960.21
538.41	948.2	4917
538.51	948.1	4904.54
538.61	948	4872.86
538.71	947.9	4855.98
538.81	947.8	4860
538.91	947.7	4851.44
539.01	947.6	4927.22
539.11	947.5	5009.04
539.21	947.4	5070.98
539.31	947.3	5098.91
539.41	947.2	5170.95
539.51	947.1	5284.77
539.61	947	5353.41
539.71	946.9	5393.76
539.81	946.8	5465.61
539.91	946.7	5473.29
540.01	946.6	5462.51
540.11	946.5	5484
540.21	946.4	5503.92
540.31	946.3	5496.45
540.41	946.2	5529.85
540.51	946.1	5624.18
540.61	946	5638.63
540.71	945.9	5684.94
540.81	945.8	5734.89
540.91	945.7	5792.93
541.01	945.6	5713.98
541.11	945.5	5644.7
541.21	945.4	5444.77
541.31	945.3	5252
541.41	945.2	5072.67
541.51	945.1	4891.24
541.61	945	4722.86
541.71	944.9	4544.41
541.81	944.8	4413.87
541.91	944.7	4338.42
542.01	944.6	4326.85
542.11	944.5	4229.14
542.21	944.4	4155.11
542.31	944.3	4099.88
542.41	944.2	4099.84
542.51	944.1	4054.69
542.61	944	4049
542.71	943.9	4035.54
542.81	943.8	4027.05
542.91	943.7	4052.64
543.01	943.6	4033.16
543.11	943.5	3952.78
543.21	943.4	3979.61
543.31	943.3	3985.52
543.41	943.2	3971.53
543.51	943.1	4009.65
543.61	943	3959.5
543.71	942.9	3925.16
543.81	942.8	3904.37
543.91	942.7	3938.6
544.01	942.6	3956.31
544.11	942.5	3927.34
544.21	942.4	3963.5
544.31	942.3	3923.37
544.41	942.2	3921.86
544.51	942.1	3944.73
544.61	942	3888.19
544.71	941.9	3872.68
544.81	941.8	3859.24
544.91	941.7	3839.69
545.01	941.6	3862.48
545.11	941.5	3820.53
545.21	941.4	3830.16
545.31	941.3	3802.68
545.41	941.2	3776.87
545.51	941.1	3751.09
545.61	941	3762.12
545.71	940.9	3735.97
545.81	940.8	3763.45
545.91	940.7	3739.3
546.01	940.6	3779.66
546.11	940.5	3748.29
546.21	940.4	3736.65
546.31	940.3	3725.56
546.41	940.2	3715.7
546.51	940.1	3727.01
546.61	940	3750.42
546.71	939.9	3719.64
546.81	939.8	3776.11
546.91	939.7	3751.27
547.01	939.6	3734.16
547.11	939.5	3767.46
547.21	939.4	3751.78
547.31	939.3	3752.47
547.41	939.2	3754.31
547.51	939.1	3783.54
547.61	939	3736.62
547.71	938.9	3724.75
547.81	938.8	3744.33
547.91	938.7	3740.03
548.01	938.6	3738.95
548.11	938.5	3762.79
548.21	938.4	3769.85
548.31	938.3	3749.58
548.41	938.2	3763.4
548.51	938.1	3789.13
548.61	938	3744.82
548.71	937.9	3752.89
548.81	937.8	3801.8
548.91	937.7	3797.49
549.01	937.6	3772.18
549.11	937.5	3829.49
549.21	937.4	3824.32
549.31	937.3	3835.92
549.41	937.2	3828.88
549.51	937.1	3861.86
549.61	937	3865.29
549.71	936.9	3857.61
549.81	936.8	3869.12
549.91	936.7	3882.16
550.01	936.6	3889.1
550.11	936.5	3868.58
550.21	936.4	3864.24
550.31	936.3	3881.61
550.41	936.2	3906.05
550.51	936.1	3935.85
550.61	936	3969.68
550.71	935.9	3888.59
550.81	935.8	3912.62
550.91	935.7	3973.85
551.01	935.6	3975.41
551.11	935.5	3954.71
551.21	935.4	3958.78
551.31	935.3	3926.02
551.41	935.2	3968.35
551.51	935.1	4040.25
551.61	935	4056.47
551.71	934.9	4077.75
551.81	934.8	4112.5
551.91	934.7	4147.11
552.01	934.6	4214.27
552.11	934.5	4285.92
552.21	934.4	4316.05
552.31	934.3	4377.88
552.41	934.2	4489.71
552.51	934.1	4604.29
552.61	934	4741.9
552.71	933.9	4988.79
552.81	933.8	5245.39
552.91	933.7	5566.01
553.01	933.6	6030.04
553.11	933.5	6579.36
553.21	933.4	7331.01
553.31	933.3	8314.66
553.41	933.2	9519.21
553.51	933.1	10882.8
553.61	933	12334.7
553.71	932.9	13724.8
553.81	932.8	14637.5
553.91	932.7	15120.7
554.01	932.6	14838.4
554.11	932.5	13897.2
554.21	932.4	12547.2
554.31	932.3	10874.6
554.41	932.2	9369.01
554.51	932.1	8068.69
554.61	932	7015.07
554.71	931.9	6189.17
554.81	931.8	5559.68
554.91	931.7	5135.3
555.01	931.6	4787.81
555.11	931.5	4481.71
555.21	931.4	4375.62
555.31	931.3	4194.72
555.41	931.2	4028.51
555.51	931.1	3929.72
555.61	931	3868.87
555.71	930.9	3788.8
555.81	930.8	3781.16
555.91	930.7	3748.74
556.01	930.6	3644.43
556.11	930.5	3623.88
556.21	930.4	3585.63
556.31	930.3	3593.26
556.41	930.2	3554.74
556.51	930.1	3500.52
556.61	930	3492.1
556.71	929.9	3484.78
556.81	929.8	3450.77
556.91	929.7	3499.59
557.01	929.6	3439.63
557.11	929.5	3441.14
557.21	929.4	3440.12
557.31	929.3	3444.29
557.41	929.2	3417.65
557.51	929.1	3428
557.61	929	3409.97
557.71	928.9	3358.08
557.81	928.8	3403.65
557.91	928.7	3397.98
558.01	928.6	3400.19
558.11	928.5	3406.8
558.21	928.4	3379.22
558.31	928.3	3374.22
558.41	928.2	3401.68
558.51	928.1	3358.61
558.61	928	3396.06
558.71	927.9	3361.85
558.81	927.8	3351.64
558.91	927.7	3406.96
