C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
512.71	973.9	26540.2
512.81	973.8	26511.2
512.91	973.7	26648.2
513.01	973.6	26648.7
513.11	973.5	26604.9
513.21	973.4	26657
513.31	973.3	26559.1
513.41	973.2	26734.5
513.51	973.1	26671.6
513.61	973	26583.7
513.71	972.9	26662
513.81	972.8	26668.9
513.91	972.7	26641.9
514.01	972.6	26679.3
514.11	972.5	26693.9
514.21	972.4	26666
514.31	972.3	26800.5
514.41	972.2	26741.8
514.51	972.1	26780.4
514.61	972	26671.5
514.71	971.9	26710.6
514.81	971.8	26734.8
514.91	971.7	26685.8
515.01	971.6	26720.9
515.11	971.5	26670.2
515.21	971.4	26760.4
515.31	971.3	26766.6
515.41	971.2	26720.4
515.51	971.1	26819.1
515.61	971	26699.3
515.71	970.9	26548.5
515.81	970.8	26729.3
515.91	970.7	26754.9
516.01	970.6	26694.5
516.11	970.5	26724.5
516.21	970.4	26699.6
516.31	970.3	26643.5
516.41	970.2	26736.6
516.51	970.1	26685.5
516.61	970	26817.3
516.71	969.9	26853.1
516.81	969.8	26939.2
516.91	969.7	26808.5
517.01	969.6	26945.8
517.11	969.5	26808.6
517.21	969.4	26855.9
517.31	969.3	26878.4
517.41	969.2	26826.1
517.51	969.1	26820.5
517.61	969	26832.9
517.71	968.9	26791.8
517.81	968.8	26748.8
517.91	968.7	26872.9
518.01	968.6	26847.7
518.11	968.5	26861.2
518.21	968.4	26843.7
518.31	968.3	26935.9
518.41	968.2	26814.1
518.51	968.1	26825.8
518.61	968	26820.8
518.71	967.9	26859.7
518.81	967.8	26947.9
518.91	967.7	26902.7
519.01	967.6	26905.5
519.11	967.5	26868
519.21	967.4	26969.9
519.31	967.3	26968.1
519.41	967.2	26853.9
519.51	967.1	26886.5
519.61	967	26940.1
519.71	966.9	27001.7
519.81	966.8	26909.8
519.91	966.7	27084.4
520.01	966.6	27112.1
520.11	966.5	27096.8
520.21	966.4	27123
520.31	966.3	27184.7
520.41	966.2	27279.1
520.51	966.1	27295.6
520.61	966	27354.8
