EX318_CEC356_Au Ag Cu in N2_clean_vb_regions.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
928.61	558	7373.96	7373.96
929.11	557.5	7439.25	7439.25
929.61	557	7051.95	7051.95
930.11	556.5	6731.31	6731.31
930.61	556	6327.54	6327.54
931.11	555.5	6254.07	6254.07
931.61	555	6334.35	6334.35
932.11	554.5	6098.24	6098.24
932.61	554	6515.7	6515.7
933.11	553.5	6294.02	6294.02
933.61	553	6391.84	6391.84
934.11	552.5	6410.32	6410.32
934.61	552	6845.43	6845.43
935.11	551.5	7512.97	7512.97
935.61	551	7967.22	7967.22
936.11	550.5	8492.31	8492.31
936.61	550	9120.8	9120.8
937.11	549.5	10282.2	10282.2
937.61	549	11420.5	11420.5
938.11	548.5	12742.4	12742.4
938.61	548	14027.9	14027.9
939.11	547.5	15443.2	15443.2
939.61	547	16312.3	16312.3
940.11	546.5	16102	16102
940.61	546	16621.3	16621.3
941.11	545.5	15884.8	15884.8
941.61	545	14095.5	14095.5
942.11	544.5	12348	12348
942.61	544	10687	10687
943.11	543.5	9117.87	9117.87
943.61	543	7827.19	7827.19
944.11	542.5	6625.59	6625.59
944.61	542	5203.41	5203.41
945.11	541.5	4703.12	4703.12
945.61	541	4175.28	4175.28
946.11	540.5	3644.61	3644.61
946.61	540	2996.66	2996.66
947.11	539.5	2976.2	2976.2
947.61	539	2387.57	2387.57
948.11	538.5	2116.06	2116.06
948.61	538	2025.53	2025.53
949.11	537.5	1724.61	1724.61
949.61	537	1641.49	1641.49
950.11	536.5	1455.29	1455.29
950.61	536	1058.72	1058.72
951.11	535.5	1068.96	1068.96
951.61	535	1011.4	1011.4
952.11	534.5	1060.32	1060.32
952.61	534	1267.84	1267.84
953.11	533.5	1056.97	1056.97
953.61	533	972.716	972.716
954.11	532.5	909.973	909.973
954.61	532	759.127	759.127
955.11	531.5	615.575	615.575
955.61	531	703.405	703.405
956.11	530.5	662.059	662.059
956.61	530	640.698	640.698
957.11	529.5	496.275	496.275
957.61	529	411.841	411.841
958.11	528.5	111.978	111.978
958.61	528	383.959	383.959
959.11	527.5	455.833	455.833
959.61	527	395.942	395.942
960.11	526.5	352.63	352.63
960.61	526	359.342	359.342
961.11	525.5	484.253	484.253
961.61	525	494.778	494.778
962.11	524.5	124.96	124.96
962.61	524	420.728	420.728
963.11	523.5	511.215	511.215
963.61	523	174.942	174.942
964.11	522.5	222.701	222.701
964.61	522	244.482	244.482
965.11	521.5	407.333	407.333
965.61	521	177.033	177.033
966.11	520.5	276.868	276.868
966.61	520	157.223	157.223
967.11	519.5	189.486	189.486
967.61	519	174.424	174.424
968.11	518.5	256.198	256.198
968.61	518	-11.1956	-11.1956
969.11	517.5	191.243	191.243
969.61	517	48.2923	48.2923
970.11	516.5	273.035	273.035
970.61	516	61.3439	61.3439
971.11	515.5	89.425	89.425
971.61	515	-305.948	-305.948
972.11	514.5	-256.934	-256.934
972.61	514	18.1947	18.1947
973.11	513.5	-85.3081	-85.3081
973.61	513	3.61107	3.61107
974.11	512.5	-73.874	-73.874
974.61	512	-374.454	-374.454
975.11	511.5	-203.751	-203.751
975.61	511	72.9894	72.9894
976.11	510.5	196.486	196.486
976.61	510	-24.1039	-24.1039
977.11	509.5	-59.4787	-59.4787
977.61	509	225.125	225.125
978.11	508.5	140.613	140.613
978.61	508	27.5758	27.5758
979.11	507.5	-201.764	-201.764
979.61	507	-198.834	-198.834
980.11	506.5	111.551	111.551
980.61	506	-112.365	-112.365
981.11	505.5	-301.423	-301.423
981.61	505	94.9715	94.9715
982.11	504.5	72.7251	72.7251
982.61	504	45.5472	45.5472
983.11	503.5	125.47	125.47
983.61	503	-317.225	-317.225
984.11	502.5	-113.244	-113.244
984.61	502	-277.098	-277.098
985.11	501.5	-36.5282	-36.5282
985.61	501	-98.5696	-98.5696
986.11	500.5	-192.375	-192.375
986.61	500	-380.064	-380.064
987.11	499.5	-128.146	-128.146
987.61	499	-337.902	-337.902
988.11	498.5	-114.659	-114.659
988.61	498	-450.698	-450.698
989.11	497.5	-240.056	-240.056
989.61	497	-368.228	-368.228
990.11	496.5	-58.1705	-58.1705
990.61	496	-171.324	-171.324
991.11	495.5	-118.22	-118.22
991.61	495	-300.374	-300.374
992.11	494.5	-191.285	-191.285
992.61	494	-112.893	-112.893
993.11	493.5	-411.416	-411.416
993.61	493	-319.696	-319.696
994.11	492.5	-299.346	-299.346
994.61	492	-326.62	-326.62
995.11	491.5	-201.586	-201.586
995.61	491	-64.7532	-64.7532
996.11	490.5	-439.534	-439.534
996.61	490	-166.615	-166.615
997.11	489.5	-159.586	-159.586
997.61	489	-405.34	-405.34
998.11	488.5	-270.804	-270.804
998.61	488	-115.608	-115.608
999.11	487.5	-299.942	-299.942
999.61	487	-213.167	-213.167
1000.11	486.5	-225.477	-225.477
1000.61	486	-232.79	-232.79
1001.11	485.5	-170.394	-170.394
1001.61	485	-227.152	-227.152
1002.11	484.5	112.722	112.722
1002.61	484	-270.284	-270.284
1003.11	483.5	-132.206	-132.206
1003.61	483	-234.347	-234.347
1004.11	482.5	-340.387	-340.387
1004.61	482	-450.329	-450.329
1005.11	481.5	-396.143	-396.143
1005.61	481	-257.76	-257.76
1006.11	480.5	67.8777	67.8777
1006.61	480	-151.37	-151.37
1007.11	479.5	-352.028	-352.028
1007.61	479	-319.552	-319.552
1008.11	478.5	-189.272	-189.272
1008.61	478	-130.322	-130.322
1009.11	477.5	-125.689	-125.689
1009.61	477	-228.655	-228.655
1010.11	476.5	-100.124	-100.124
1010.61	476	-427.637	-427.637
1011.11	475.5	-320.416	-320.416
1011.61	475	-343.939	-343.939
1012.11	474.5	-80.4752	-80.4752
1012.61	474	-241.833	-241.833
1013.11	473.5	-282.555	-282.555
1013.61	473	-157.96	-157.96
1014.11	472.5	23.722	23.722
1014.61	472	-294.41	-294.41
1015.11	471.5	-6.64403	-6.64403
1015.61	471	-383.401	-383.401
1016.11	470.5	-373.82	-373.82
1016.61	470	-123.069	-123.069
1017.11	469.5	-413.857	-413.857
1017.61	469	-365.411	-365.411
1018.11	468.5	-97.1751	-97.1751
1018.61	468	-181.938	-181.938
1019.11	467.5	-125.59	-125.59
1019.61	467	-160.555	-160.555
1020.11	466.5	-434.027	-434.027
1020.61	466	-291.951	-291.951
1021.11	465.5	-165.877	-165.877
1021.61	465	-137.278	-137.278
1022.11	464.5	120.954	120.954
1022.61	464	-48.0957	-48.0957
1023.11	463.5	97.0622	97.0622
1023.61	463	-263.61	-263.61
1024.11	462.5	-201.581	-201.581
1024.61	462	-90.7251	-90.7251
1025.11	461.5	51.2555	51.2555
1025.61	461	212.752	212.752
1026.11	460.5	-143.139	-143.139
1026.61	460	-218.623	-218.623
1027.11	459.5	-406.074	-406.074
1027.61	459	-302.321	-302.321
1028.11	458.5	-92.5582	-92.5582
1028.61	458	-174.869	-174.869
1029.11	457.5	0.344381	0.344381
1029.61	457	54.356	54.356
1030.11	456.5	162.817	162.817
1030.61	456	-22.679	-22.679
1031.11	455.5	-301.553	-301.553
1031.61	455	-321.278	-321.278
1032.11	454.5	-388.165	-388.165
1032.61	454	56.8761	56.8761
1033.11	453.5	-220.229	-220.229
1033.61	453	-336.486	-336.486
1034.11	452.5	-54.0767	-54.0767
1034.61	452	-282.614	-282.614
1035.11	451.5	66.6136	66.6136
1035.61	451	-61.1244	-61.1244
1036.11	450.5	-14.2957	-14.2957
1036.61	450	-25.2324	-25.2324
1037.11	449.5	-36.9973	-36.9973
1037.61	449	-88.4555	-88.4555
1038.11	448.5	-275.303	-275.303
1038.61	448	-422.125	-422.125
1039.11	447.5	126.38	126.38
1039.61	447	214.368	214.368
1040.11	446.5	225.873	225.873
1040.61	446	97.4164	97.4164
1041.11	445.5	27.2828	27.2828
1041.61	445	-72.8214	-72.8214
1042.11	444.5	-167.654	-167.654
1042.61	444	-132.636	-132.636
1043.11	443.5	-95.0308	-95.0308
1043.61	443	215.332	215.332
1044.11	442.5	217.15	217.15
1044.61	442	-43.3627	-43.3627
1045.11	441.5	-48.0471	-48.0471
1045.61	441	182.603	182.603
1046.11	440.5	159.853	159.853
1046.61	440	171.293	171.293
1047.11	439.5	228.256	228.256
1047.61	439	116.905	116.905
1048.11	438.5	215.663	215.663
1048.61	438	282.458	282.458
1049.11	437.5	192.371	192.371
1049.61	437	187.184	187.184
1050.11	436.5	408.877	408.877
1050.61	436	473.155	473.155
1051.11	435.5	460.946	460.946
1051.61	435	656.418	656.418
1052.11	434.5	496.393	496.393
1052.61	434	124.875	124.875
1053.11	433.5	448.313	448.313
1053.61	433	573.678	573.678
