C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1111.21	375.4	17059.6
1111.31	375.3	18531
1111.41	375.2	19880.3
1111.51	375.1	22573.7
1111.61	375	26241.9
1111.71	374.9	32416.1
1111.81	374.8	41055.1
1111.91	374.7	53628.9
1112.01	374.6	69369.4
1112.11	374.5	88155.9
1112.21	374.4	107384
1112.31	374.3	120863
1112.41	374.2	125510
1112.51	374.1	116634
1112.61	374	99537.8
1112.71	373.9	76744.6
1112.81	373.8	55146.9
1112.91	373.7	38061.6
1113.01	373.6	27038
1113.11	373.5	20854.1
1113.21	373.4	16567.5
1113.31	373.3	13848.5
1113.41	373.2	11956.3
1113.51	373.1	10820.3
1113.61	373	10523.8
1113.71	372.9	10739.5
1113.81	372.8	10366.3
1113.91	372.7	10089.1
1114.01	372.6	10176.8
1114.11	372.5	9784.77
1114.21	372.4	10323.6
1114.31	372.3	10972.4
1114.41	372.2	10859.3
1114.51	372.1	10228
1114.61	372	10890.4
1114.71	371.9	11292.6
1114.81	371.8	10665.4
1114.91	371.7	10028.7
1115.01	371.6	9659.22
1115.11	371.5	9351.34
1115.21	371.4	8538.82
1115.31	371.3	8205.61
1115.41	371.2	7681.07
1115.51	371.1	7684.3
1115.61	371	7482.38
1115.71	370.9	7328.93
1115.81	370.8	7543.06
1115.91	370.7	7384.98
1116.01	370.6	7470.4
1116.11	370.5	7817.3
1116.21	370.4	8246.43
1116.31	370.3	8562.74
1116.41	370.2	9266.84
1116.51	370.1	9844
1116.61	370	10062.2
1116.71	369.9	10496.6
1116.81	369.8	11267.8
1116.91	369.7	11647.2
1117.01	369.6	12574
1117.11	369.5	13972.2
1117.21	369.4	15397.2
1117.31	369.3	17860.5
1117.41	369.2	20168
1117.51	369.1	24340.6
1117.61	369	30112.9
1117.71	368.9	38528.4
1117.81	368.8	51592.1
1117.91	368.7	70375.9
1118.01	368.6	92606.3
1118.11	368.5	119222
1118.21	368.4	146291
1118.31	368.3	166615
1118.41	368.2	171333
1118.51	368.1	159907
1118.61	368	135060
1118.71	367.9	103231
1118.81	367.8	73132
1118.91	367.7	48886.9
1119.01	367.6	33496.3
1119.11	367.5	22801.4
1119.21	367.4	16336.7
1119.31	367.3	13266.9
1119.41	367.2	9714.33
1119.51	367.1	8585.69
1119.61	367	7346.83
1119.71	366.9	6013.37
1119.81	366.8	5485.89
1119.91	366.7	4913.67
1120.01	366.6	4370.62
1120.11	366.5	4326.38
1120.21	366.4	3782.31
1120.31	366.3	3829.95
1120.41	366.2	3650.45
1120.51	366.1	3556.19
1120.61	366	3490.37
1120.71	365.9	3181.52
1120.81	365.8	3049.77
1120.91	365.7	2842.83
1121.01	365.6	2955.7
1121.11	365.5	2547.25
1121.21	365.4	2539.79
1121.31	365.3	2528.21
1121.41	365.2	2448.37
1121.51	365.1	2129.25
1121.61	365	2089.49
1121.71	364.9	2159.62
1121.81	364.8	2141.15
1121.91	364.7	2122.57
1122.01	364.6	2275.44
