C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1378.21	108.4	3063.68
1378.31	108.3	3053.09
1378.41	108.2	3059.6
1378.51	108.1	3061.52
1378.61	108	3041.05
1378.71	107.9	3071.3
1378.81	107.8	3088.41
1378.91	107.7	2985.91
1379.01	107.6	3068.08
1379.11	107.5	3009.67
1379.21	107.4	3060.11
1379.31	107.3	3088.2
1379.41	107.2	3077.07
1379.51	107.1	3081.7
1379.61	107	3116.61
1379.71	106.9	3103.69
1379.81	106.8	3064.75
1379.91	106.7	3114.74
1380.01	106.6	3094.47
1380.11	106.5	3076.41
1380.21	106.4	3070.73
1380.31	106.3	3061.8
1380.41	106.2	3029.41
1380.51	106.1	3048.05
1380.61	106	3101.41
1380.71	105.9	3019.37
1380.81	105.8	3094.51
1380.91	105.7	3058.89
1381.01	105.6	3033.99
1381.11	105.5	3102.35
1381.21	105.4	3095.4
1381.31	105.3	3038.13
1381.41	105.2	3016.16
1381.51	105.1	3064.15
1381.61	105	3061.29
1381.71	104.9	3056.11
1381.81	104.8	3043.08
1381.91	104.7	3068.82
1382.01	104.6	3042.06
1382.11	104.5	3095.99
1382.21	104.4	3094.99
1382.31	104.3	3083.22
1382.41	104.2	3097.93
1382.51	104.1	3184.47
1382.61	104	3221.2
1382.71	103.9	3136.07
1382.81	103.8	3243.19
1382.91	103.7	3187.48
1383.01	103.6	3224.6
1383.11	103.5	3222.27
1383.21	103.4	3251.96
1383.31	103.3	3285.07
1383.41	103.2	3169.2
1383.51	103.1	3123.79
1383.61	103	3136.7
1383.71	102.9	3111.9
1383.81	102.8	3097.41
1383.91	102.7	3103.71
1384.01	102.6	3154.85
1384.11	102.5	3218.51
1384.21	102.4	3273.53
1384.31	102.3	3329.08
1384.41	102.2	3499.34
1384.51	102.1	3611.4
1384.61	102	3641.91
1384.71	101.9	3753.61
1384.81	101.8	3789.45
1384.91	101.7	3842.74
1385.01	101.6	3834.75
1385.11	101.5	3780.48
1385.21	101.4	3825.62
1385.31	101.3	3855.93
1385.41	101.2	3877.72
1385.51	101.1	3915.47
1385.61	101	4020.44
1385.71	100.9	4053.45
1385.81	100.8	4188.57
1385.91	100.7	4335.76
1386.01	100.6	4380.4
1386.11	100.5	4326.64
1386.21	100.4	4227.52
1386.31	100.3	4045.25
1386.41	100.2	3841.93
1386.51	100.1	3629.91
1386.61	100	3423.29
1386.71	99.9	3242.88
1386.81	99.8	3119.02
1386.91	99.7	2972.16
1387.01	99.6	2865.77
1387.11	99.5	2804.57
1387.21	99.4	2751.76
1387.31	99.3	2649.13
1387.41	99.2	2623.47
1387.51	99.1	2590.45
1387.61	99	2546.64
1387.71	98.9	2593.71
1387.81	98.8	2633.99
1387.91	98.7	2721.43
1388.01	98.6	2869.29
1388.11	98.5	2971.77
1388.21	98.4	3131.13
1388.31	98.3	3256.88
1388.41	98.2	3332.41
1388.51	98.1	3403.28
1388.61	98	3503.06
1388.71	97.9	3405.54
1388.81	97.8	3351.98
1388.91	97.7	3386.55
1389.01	97.6	3406.96
1389.11	97.5	3415.98
1389.21	97.4	3507.77
1389.31	97.3	3597.57
1389.41	97.2	3767.08
1389.51	97.1	3888.06
1389.61	97	3984.4
1389.71	96.9	3978.09
1389.81	96.8	3875.92
1389.91	96.7	3657.39
1390.01	96.6	3380.49
1390.11	96.5	3085.55
1390.21	96.4	2722.34
1390.31	96.3	2453.71
1390.41	96.2	2252.38
1390.51	96.1	2079.94
1390.61	96	1940.56
1390.71	95.9	1869.07
1390.81	95.8	1801.7
1390.91	95.7	1772.55
1391.01	95.6	1709.93
1391.11	95.5	1690.37
1391.21	95.4	1686.36
1391.31	95.3	1671.79
1391.41	95.2	1687.66
1391.51	95.1	1666.3
1391.61	95	1657.15
1391.71	94.9	1669.97
1391.81	94.8	1706.38
1391.91	94.7	1657.01
1392.01	94.6	1650.77
1392.11	94.5	1676.67
1392.21	94.4	1650
1392.31	94.3	1704.77
1392.41	94.2	1702.88
1392.51	94.1	1692.7
1392.61	94	1681.95
1392.71	93.9	1725.75
1392.81	93.8	1695.63
1392.91	93.7	1695.33
1393.01	93.6	1698.28
1393.11	93.5	1702.58
1393.21	93.4	1724.91
1393.31	93.3	1695.52
1393.41	93.2	1694.81
1393.51	93.1	1666.22
1393.61	93	1678.18
1393.71	92.9	1663.23
1393.81	92.8	1673.07
1393.91	92.7	1629.55
1394.01	92.6	1612.48
1394.11	92.5	1605.38
1394.21	92.4	1588.33
1394.31	92.3	1580.36
1394.41	92.2	1559.25
1394.51	92.1	1586.71
1394.61	92	1559.2
1394.71	91.9	1557.1
1394.81	91.8	1563.15
1394.91	91.7	1599.98
1395.01	91.6	1583.07
1395.11	91.5	1603.37
1395.21	91.4	1581.18
1395.31	91.3	1582.44
1395.41	91.2	1649.49
1395.51	91.1	1665.72
1395.61	91	1662.73
