C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\Au in He 800um nozzle\Experiment 2019-01-28_Au in He 800 um nozzle - Selection.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.4
KE_Au4f	BE_Au4f	CPS_Au4f
1388.56	98.05	1984.8
1388.61	98	2017.67
1388.66	97.95	1988.29
1388.71	97.9	2017.73
1388.76	97.85	1960.84
1388.81	97.8	2013.33
1388.86	97.75	2047.92
1388.91	97.7	2000.11
1388.96	97.65	1974.71
1389.01	97.6	2001.44
1389.06	97.55	1959.45
1389.11	97.5	2008.66
1389.16	97.45	2010.38
1389.21	97.4	2014.84
1389.26	97.35	1936.13
1389.31	97.3	1950.82
1389.36	97.25	1985.54
1389.41	97.2	1975.41
1389.46	97.15	1921.4
1389.51	97.1	1909.02
1389.56	97.05	1928.36
1389.61	97	1969.73
1389.66	96.95	1972.82
1389.71	96.9	1903.2
1389.76	96.85	1902.82
1389.81	96.8	1907.5
1389.86	96.75	1925.44
1389.91	96.7	1866.71
1389.96	96.65	1924.91
1390.01	96.6	1936.66
1390.06	96.55	1965.89
1390.11	96.5	1899.57
1390.16	96.45	1922.4
1390.21	96.4	1888.88
1390.26	96.35	1832.48
1390.31	96.3	1858.4
1390.36	96.25	1907.73
1390.41	96.2	1877.6
1390.46	96.15	1897.08
1390.51	96.1	1881.81
1390.56	96.05	1906.92
1390.61	96	1887.33
1390.66	95.95	1924.74
1390.71	95.9	1899.77
1390.76	95.85	1933.51
1390.81	95.8	1886.99
1390.86	95.75	1882.53
1390.91	95.7	1867.92
1390.96	95.65	1834.15
1391.01	95.6	1856.75
1391.06	95.55	1883.6
1391.11	95.5	1827.44
1391.16	95.45	1906
1391.21	95.4	1902.15
1391.26	95.35	1870.86
1391.31	95.3	1881.78
1391.36	95.25	1814.41
1391.41	95.2	1867.67
1391.46	95.15	1867.36
1391.51	95.1	1883.18
1391.56	95.05	1920.09
1391.61	95	1933.96
1391.66	94.95	1885.56
1391.71	94.9	1871.71
1391.76	94.85	1867.78
1391.81	94.8	1921.63
1391.86	94.75	1930.03
1391.91	94.7	1887.74
1391.96	94.65	1888.82
1392.01	94.6	1921.37
1392.06	94.55	1892.68
1392.11	94.5	1884.04
1392.16	94.45	1933.37
1392.21	94.4	1888.68
1392.26	94.35	1883.5
1392.31	94.3	1905.29
1392.36	94.25	1892.26
1392.41	94.2	1877.73
1392.46	94.15	1827.01
1392.51	94.1	1908.87
1392.56	94.05	1914.49
1392.61	94	1883.87
1392.66	93.95	1885.61
1392.71	93.9	1886.1
1392.76	93.85	1905.88
1392.81	93.8	1872.53
1392.86	93.75	1875.33
1392.91	93.7	1897.67
1392.96	93.65	1919.49
1393.01	93.6	1850.21
1393.06	93.55	1891.37
1393.11	93.5	1930.33
1393.16	93.45	1861.48
1393.21	93.4	1816.55
1393.26	93.35	1868.11
1393.31	93.3	1885.08
1393.36	93.25	1865.78
1393.41	93.2	1877.49
1393.46	93.15	1881.03
1393.51	93.1	1873.37
1393.56	93.05	1870.81
1393.61	93	1836.67
1393.66	92.95	1803.64
