C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX320_CEC356_Ag in He.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.3
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1091.81	394.8	84115.3
1091.91	394.7	82750.1
1092.01	394.6	82311.7
1092.11	394.5	81738.4
1092.21	394.4	81172.9
1092.31	394.3	81103.8
1092.41	394.2	81183.6
1092.51	394.1	80876.6
1092.61	394	80900.3
1092.71	393.9	81180.5
1092.81	393.8	81086.9
1092.91	393.7	81382.4
1093.01	393.6	80974.1
1093.11	393.5	82192.5
1093.21	393.4	82208.3
1093.31	393.3	81795.2
1093.41	393.2	82155.2
1093.51	393.1	82259.8
1093.61	393	81669.8
1093.71	392.9	81382.8
1093.81	392.8	81138.2
1093.91	392.7	81186.5
1094.01	392.6	81111.5
1094.11	392.5	81166.4
1094.21	392.4	80921.4
1094.31	392.3	80617.6
1094.41	392.2	80827.2
1094.51	392.1	81054.2
1094.61	392	80194.8
1094.71	391.9	80288.9
1094.81	391.8	81066.8
1094.91	391.7	81304.9
1095.01	391.6	81360
1095.11	391.5	82590.3
1095.21	391.4	83559.8
1095.31	391.3	83233.2
1095.41	391.2	82510.3
1095.51	391.1	81425.4
1095.61	391	78907.2
1095.71	390.9	76976.6
1095.81	390.8	75065.8
1095.91	390.7	73415.1
1096.01	390.6	73583.9
1096.11	390.5	74360.6
1096.21	390.4	74046.1
1096.31	390.3	74894.6
1096.41	390.2	76893.6
1096.51	390.1	79578.5
1096.61	390	82653.9
1096.71	389.9	87933.4
1096.81	389.8	94058.3
1096.91	389.7	101713
1097.01	389.6	108202
1097.11	389.5	111658
1097.21	389.4	112088
1097.31	389.3	107818
1097.41	389.2	101338
1097.51	389.1	93886.1
1097.61	389	86327.9
1097.71	388.9	79738.8
1097.81	388.8	77002.9
1097.91	388.7	73800.1
1098.01	388.6	71965.9
1098.11	388.5	71158.4
1098.21	388.4	70146.1
1098.31	388.3	68807.1
1098.41	388.2	69108.9
1098.51	388.1	68447.6
1098.61	388	68573.9
1098.71	387.9	68768.9
1098.81	387.8	68780.4
1098.91	387.7	68695.7
1099.01	387.6	69001.3
1099.11	387.5	68808
1099.21	387.4	68833
1099.31	387.3	69231.3
1099.41	387.2	68953.3
1099.51	387.1	68489.2
1099.61	387	68933.4
1099.71	386.9	68534.1
1099.81	386.8	69213.2
1099.91	386.7	68754.1
1100.01	386.6	68915.6
1100.11	386.5	68749.4
1100.21	386.4	68499.2
1100.31	386.3	69155.1
1100.41	386.2	68751.1
1100.51	386.1	68206.4
1100.61	386	68460.9
1100.71	385.9	68486.5
1100.81	385.8	68000.8
1100.91	385.7	67323.4
1101.01	385.6	67631
1101.11	385.5	67917.6
1101.21	385.4	68036.7
1101.31	385.3	67372.1
1101.41	385.2	67402.3
1101.51	385.1	67283.8
1101.61	385	67004.9
1101.71	384.9	67409.2
1101.81	384.8	67838.3
1101.91	384.7	67767.1
1102.01	384.6	67328
1102.11	384.5	67443.5
1102.21	384.4	67665.5
1102.31	384.3	67889
1102.41	384.2	68609.6
1102.51	384.1	68752.7
1102.61	384	68317.3
1102.71	383.9	68223.5
1102.81	383.8	67983.9
1102.91	383.7	68626
1103.01	383.6	69343.1
1103.11	383.5	69436.6
1103.21	383.4	69180.5
1103.31	383.3	69534.3
1103.41	383.2	70005.7
1103.51	383.1	70275.2
1103.61	383	70787.5
1103.71	382.9	70883.7
1103.81	382.8	70962.2
1103.91	382.7	71183.6
1104.01	382.6	71276.1
1104.11	382.5	71611.9
1104.21	382.4	71726.5
1104.31	382.3	72004
1104.41	382.2	71774.9
1104.51	382.1	72334.5
1104.61	382	72522
1104.71	381.9	72051.8
1104.81	381.8	72506.9
1104.91	381.7	72465
1105.01	381.6	72203.4
1105.11	381.5	71741.5
1105.21	381.4	71497.1
1105.31	381.3	71099
1105.41	381.2	71265.4
1105.51	381.1	70875.7
1105.61	381	70309
1105.71	380.9	69818
1105.81	380.8	69573.9
1105.91	380.7	69543.8
1106.01	380.6	69208.6
1106.11	380.5	69153
1106.21	380.4	69031.2
1106.31	380.3	68379.7
1106.41	380.2	68530.6
1106.51	380.1	68232.1
1106.61	380	68013.7
1106.71	379.9	67883.1
1106.81	379.8	67894.7
1106.91	379.7	68110
1107.01	379.6	68962.9
1107.11	379.5	68536.7
1107.21	379.4	69020.7
1107.31	379.3	69179.9
1107.41	379.2	68837.4
1107.51	379.1	69624
1107.61	379	70400.6
1107.71	378.9	70798.9
1107.81	378.8	72066.7
1107.91	378.7	73525.2
1108.01	378.6	75145.5
1108.11	378.5	76705
1108.21	378.4	78788.1
1108.31	378.3	80679.5
1108.41	378.2	82585.3
1108.51	378.1	83690.5
1108.61	378	83159.9
1108.71	377.9	82550.1
1108.81	377.8	79653.6
1108.91	377.7	75994.7
1109.01	377.6	73131.5
1109.11	377.5	71015.3
1109.21	377.4	70286
1109.31	377.3	69624.2
1109.41	377.2	69356.1
1109.51	377.1	69877.2
1109.61	377	70479.2
1109.71	376.9	70602.6
1109.81	376.8	72062.8
1109.91	376.7	73312.7
1110.01	376.6	74682.7
1110.11	376.5	76080.1
1110.21	376.4	77339.8
1110.31	376.3	78593.4
1110.41	376.2	80582.5
1110.51	376.1	82184.5
1110.61	376	84393
1110.71	375.9	86703.9
1110.81	375.8	88857.7
1110.91	375.7	92695.1
1111.01	375.6	96795.6
1111.11	375.5	101178
1111.21	375.4	107700
1111.31	375.3	115211
1111.41	375.2	127482
1111.51	375.1	143872
1111.61	375	169505
1111.71	374.9	207429
1111.81	374.8	263346
1111.91	374.7	342590
1112.01	374.6	445070
1112.11	374.5	564999
1112.21	374.4	681798
1112.31	374.3	760509
1112.41	374.2	776189
1112.51	374.1	720817
1112.61	374	609872
1112.71	373.9	469918
1112.81	373.8	335686
1112.91	373.7	232443
1113.01	373.6	166192
1113.11	373.5	126715
1113.21	373.4	103231
1113.31	373.3	88525
1113.41	373.2	79418.6
1113.51	373.1	73864.8
1113.61	373	70406.2
1113.71	372.9	67723.7
1113.81	372.8	66705.6
1113.91	372.7	66021.7
1114.01	372.6	67095.3
1114.11	372.5	68015
1114.21	372.4	69752.1
1114.31	372.3	71504.1
1114.41	372.2	73934
1114.51	372.1	74589.8
1114.61	372	72950.8
1114.71	371.9	70455
1114.81	371.8	66353.6
1114.91	371.7	61427.8
1115.01	371.6	55718
1115.11	371.5	51332.4
1115.21	371.4	48105.6
1115.31	371.3	46245.9
1115.41	371.2	45534.1
1115.51	371.1	45045
1115.61	371	44994.5
1115.71	370.9	45461.3
1115.81	370.8	45760.5
1115.91	370.7	46535
1116.01	370.6	48149.5
1116.11	370.5	49948.6
1116.21	370.4	51567.1
1116.31	370.3	53516.1
1116.41	370.2	55978.2
1116.51	370.1	58367.5
1116.61	370	61645
1116.71	369.9	64870.8
1116.81	369.8	68881.4
1116.91	369.7	74186.5
